date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,snowfall_sum,wind_speed_10m_max
2021-05-25,21.572498,13.1225,17.422499,0.0,0.0,25.992397
2021-05-26,29.2725,17.422499,23.026665,1.8,0.0,25.318008
2021-05-27,27.7225,18.572498,22.726667,2.6,0.0,21.437386
2021-05-28,18.8725,10.4225,14.849583,25.5,0.0,26.826641
2021-05-29,11.0725,8.4225,9.782916,28.100006,0.0,32.44996
2021-05-30,11.5225,8.3725,9.845416,14.100001,0.0,30.312769
2021-05-31,20.4725,9.3725,13.957916,0.8,0.0,21.407139
2021-06-01,23.7725,9.5225,16.785,0.0,0.0,18.448023
2021-06-02,21.672499,12.5725,17.2475,0.0,0.0,16.981165
2021-06-03,22.422499,13.1225,17.703749,13.8,0.0,13.009903
2021-06-04,25.3725,17.6225,20.77875,5.0999994,0.0,17.072504
2021-06-05,31.5225,17.1225,24.066244,0.0,0.0,21.313093
2021-06-06,31.422499,20.172499,25.655832,0.0,0.0,16.267857
2021-06-07,30.2725,20.7725,25.247496,0.3,0.0,16.981165
2021-06-08,30.172499,21.822498,25.137083,5.7999997,0.0,16.279802
2021-06-09,30.422499,21.3725,25.54333,1.4,0.0,11.592894
2021-06-10,26.4725,16.8725,22.451666,0.2,0.0,23.708124
2021-06-11,20.7225,15.3225,17.626665,0.5,0.0,14.904173
2021-06-12,21.322498,16.072498,18.464167,0.4,0.0,15.192682
2021-06-13,23.572498,14.7225,18.672499,0.1,0.0,19.130875
2021-06-14,21.2725,17.572498,19.057913,17.800001,0.0,22.366402
2021-06-15,25.422499,17.322498,20.909998,0.6,0.0,17.873556
2021-06-16,23.2725,15.2725,19.42875,0.0,0.0,20.466246
2021-06-17,23.9725,12.3225,18.557915,0.0,0.0,13.551501
2021-06-18,27.4725,13.3225,20.782917,0.0,0.0,20.523157
2021-06-19,32.2725,19.4725,24.174582,2.0,0.0,22.915916
2021-06-20,29.172499,17.2225,22.964167,0.3,0.0,21.578989
2021-06-21,27.7725,21.572498,24.645414,0.5,0.0,27.345785
2021-06-22,24.4725,15.1225,20.547503,8.799999,0.0,24.26998
2021-06-23,23.172499,12.3225,17.859997,0.0,0.0,17.287498
2021-06-24,22.7225,13.5225,18.3725,0.0,0.0,20.808498
2021-06-25,24.172499,15.822499,19.457914,0.0,0.0,22.79684
2021-06-26,26.2225,18.5225,22.666246,1.8000001,0.0,25.277023
2021-06-27,29.2225,22.072498,25.578749,0.5,0.0,19.64558
2021-06-28,32.5225,22.8725,27.470413,0.0,0.0,23.087763
2021-06-29,33.4725,23.9725,28.518333,0.0,0.0,23.14103
2021-06-30,35.372498,24.8725,29.755829,0.0,0.0,19.008547
2021-07-01,28.572498,21.822498,24.876665,22.9,0.0,13.556282
2021-07-02,24.3725,19.922499,22.016249,28.0,0.0,10.195057
2021-07-03,19.4725,16.5225,17.655834,16.7,0.0,27.103003
2021-07-04,25.0225,15.6225,20.232914,1.7000003,0.0,11.983188
2021-07-05,26.2725,17.9725,22.68708,0.2,0.0,22.461807
2021-07-06,33.2725,21.922499,26.366247,0.6,0.0,29.758307
2021-07-07,31.7725,21.9725,26.705832,1.0,0.0,19.523155
2021-07-08,27.922499,21.3725,24.539164,12.200001,0.0,23.863409
2021-07-09,29.9725,21.7725,24.651665,37.2,0.0,33.574707
2021-07-10,25.822498,20.822498,23.19333,1.0,0.0,15.546833
2021-07-11,24.672499,19.922499,22.4475,2.4999998,0.0,17.339897
2021-07-12,28.422499,22.2225,24.764166,16.2,0.0,13.089354
2021-07-13,25.7225,21.072498,22.857916,1.8000001,0.0,13.755579
2021-07-14,30.5225,21.5225,24.903748,1.3,0.0,14.88242
2021-07-15,29.322498,21.1225,25.682915,0.1,0.0,15.021105
2021-07-16,32.372498,23.2725,27.674582,0.4,0.0,13.084402
2021-07-17,30.672499,23.3725,26.759996,8.700001,0.0,22.314194
2021-07-18,28.422499,23.172499,25.149582,15.0,0.0,20.431387
2021-07-19,27.672499,20.8725,23.96,0.2,0.0,13.237038
2021-07-20,31.0225,21.072498,25.566252,0.0,0.0,17.377226
2021-07-21,28.0225,21.0225,23.94333,5.2999997,0.0,14.88242
2021-07-22,26.7225,17.7225,22.41625,0.0,0.0,15.629972
2021-07-23,26.2725,17.422499,22.389162,0.0,0.0,12.413477
2021-07-24,26.7225,18.1225,22.626663,0.0,0.0,17.208603
2021-07-25,28.672499,19.922499,24.25583,7.9,0.0,20.674156
2021-07-26,31.7725,21.6225,26.057913,0.0,0.0,13.53236
2021-07-27,30.5225,19.3725,24.96208,0.1,0.0,24.248613
2021-07-28,26.922499,20.322498,23.26208,1.1,0.0,17.727943
2021-07-29,25.422499,19.7225,22.353746,32.2,0.0,27.238941
2021-07-30,27.8725,19.322498,23.191252,0.0,0.0,25.20257
2021-07-31,25.822498,14.4225,19.734999,0.0,0.0,22.26477
2021-08-01,24.1225,16.3725,21.318335,0.70000005,0.0,21.749481
2021-08-02,26.5225,17.2225,21.449583,0.0,0.0,19.681828
2021-08-03,24.172499,15.6725,20.357916,0.0,0.0,11.298495
2021-08-04,24.422499,17.5225,21.009998,0.8,0.0,13.979871
2021-08-05,26.9725,17.422499,21.576666,0.1,0.0,14.182355
2021-08-06,28.672499,17.072498,23.722502,0.0,0.0,21.67786
2021-08-07,29.6225,19.572498,24.53708,0.0,0.0,26.476522
2021-08-08,22.672499,18.822498,20.916248,13.200001,0.0,20.371038
2021-08-09,26.322498,20.1225,22.845419,0.70000005,0.0,18.681883
2021-08-10,27.172499,20.2725,23.939163,5.8999996,0.0,18.218275
2021-08-11,31.7225,22.9725,26.593332,3.3999999,0.0,22.127556
2021-08-12,35.0725,22.8725,28.249582,0.0,0.0,21.178896
2021-08-13,32.9725,24.672499,28.412079,0.0,0.0,20.037485
2021-08-14,31.422499,24.172499,27.128748,5.2,0.0,18.532133
2021-08-15,27.6225,20.2725,23.618332,0.0,0.0,18.161278
2021-08-16,26.5225,19.9725,22.826668,0.0,0.0,18.0036
2021-08-17,26.1225,21.922499,23.71208,2.3000002,0.0,21.794127
2021-08-18,26.922499,21.0225,24.318329,1.9,0.0,26.242987
2021-08-19,30.322498,23.3725,26.32875,8.3,0.0,25.683926
2021-08-20,26.6225,22.0225,24.4975,1.8000001,0.0,12.015589
2021-08-21,27.0225,21.9725,24.551664,1.2,0.0,15.629971
2021-08-22,23.5225,22.2725,22.95375,67.3,0.0,19.486609
2021-08-23,28.5225,21.822498,24.501665,35.100002,0.0,28.84721
2021-08-24,30.822498,21.7725,25.864164,0.0,0.0,14.24163
2021-08-25,31.2225,20.072498,25.797499,0.0,0.0,9.9571085
2021-08-26,31.822498,22.5225,26.7475,0.1,0.0,16.215992
2021-08-27,32.3225,23.422499,27.137083,1.6,0.0,9.9571085
2021-08-28,25.8725,20.0225,22.916252,3.3000002,0.0,24.821732
2021-08-29,24.422499,19.1225,21.751665,2.0,0.0,13.849477
2021-08-30,28.6225,21.572498,24.545416,5.2,0.0,16.135872
2021-08-31,28.7725,21.172499,24.539162,0.0,0.0,16.80857
2021-09-01,23.172499,18.2725,21.34125,111.5,0.0,45.150948
2021-09-02,24.3725,15.1225,19.332916,22.4,0.0,41.89014
2021-09-03,21.8725,14.1725,18.16625,0.0,0.0,15.2947035
2021-09-04,24.922499,14.7225,19.526667,0.0,0.0,15.856356
2021-09-05,24.4725,16.8725,20.745415,1.2,0.0,15.4800005
2021-09-06,26.9725,19.0225,22.464167,0.0,0.0,20.188908
2021-09-07,25.9725,15.3725,20.672499,0.0,0.0,13.32
2021-09-08,26.4725,19.7225,23.128748,0.6,0.0,26.33911
2021-09-09,22.7225,19.7225,21.062082,19.4,0.0,18.472595
2021-09-10,22.922499,16.072498,19.457916,0.0,0.0,25.305208
2021-09-11,24.7225,13.2725,19.101667,0.0,0.0,16.548256
2021-09-12,28.922499,18.3725,22.893333,0.0,0.0,25.20257
2021-09-13,29.0225,21.672499,24.884996,1.5999999,0.0,21.30093
2021-09-14,25.672499,19.2225,21.999582,0.1,0.0,18.847641
2021-09-15,29.8725,20.672499,24.66625,0.8,0.0,23.051247
2021-09-16,23.9725,19.2225,21.47875,3.9999995,0.0,20.94507
2021-09-17,23.672499,20.1225,21.657915,1.6000001,0.0,20.523157
2021-09-18,27.2725,19.2225,22.993332,0.4,0.0,15.315873
2021-09-19,23.5225,16.822498,20.347498,0.0,0.0,18.782204
2021-09-20,22.672499,15.0725,18.712082,0.3,0.0,17.148247
2021-09-21,23.0225,16.7725,20.089165,0.1,0.0,15.990646
2021-09-22,25.0225,19.6225,22.52875,4.8999996,0.0,30.05515
2021-09-23,26.0225,17.6225,23.016245,18.400002,0.0,40.896065
2021-09-24,22.322498,15.4725,18.599583,26.2,0.0,15.509274
2021-09-25,22.6225,13.8725,18.207916,0.0,0.0,7.7043357
2021-09-26,21.3725,15.5225,18.11625,0.0,0.0,24.312662
2021-09-27,25.922499,14.6225,19.793333,0.0,0.0,25.488914
2021-09-28,22.422499,16.4725,19.593332,15.3,0.0,19.373219
2021-09-29,20.1225,11.4725,15.637085,0.1,0.0,22.238562
2021-09-30,18.9725,13.1225,15.3308325,0.0,0.0,20.730501
2021-10-01,19.422499,9.6225,14.2266655,0.0,0.0,12.55879
2021-10-02,23.822498,10.7225,16.501665,0.0,0.0,17.654686
2021-10-03,25.922499,12.8725,18.912085,0.0,0.0,13.570615
2021-10-04,21.1225,16.672499,19.32458,22.800003,0.0,19.242327
2021-10-05,19.922499,15.1225,16.989166,0.0,0.0,15.941944
2021-10-06,20.3725,16.072498,17.7725,0.0,0.0,6.8777895
2021-10-07,22.3725,16.0225,18.609997,0.4,0.0,11.013882
2021-10-08,23.8725,13.9225,18.522497,0.0,0.0,12.641076
2021-10-09,20.2225,15.2225,17.46208,0.4,0.0,22.314192
2021-10-10,18.822498,16.4725,17.343334,2.8,0.0,28.082308
2021-10-11,21.4725,16.322498,18.132917,0.0,0.0,27.792374
2021-10-12,21.4725,15.3225,17.557915,0.0,0.0,12.819235
2021-10-13,21.6225,14.9725,17.951666,0.1,0.0,12.904882
2021-10-14,24.9725,15.2225,19.307917,0.0,0.0,16.766108
2021-10-15,24.9725,14.8725,19.587082,0.0,0.0,18.514643
2021-10-16,24.5225,15.0225,20.084997,17.800001,0.0,27.897097
2021-10-17,17.3725,11.1225,13.909999,0.2,0.0,24.482647
2021-10-18,15.9225,9.0725,11.937084,0.0,0.0,33.46451
2021-10-19,19.072498,8.2225,13.4141655,0.0,0.0,24.863468
2021-10-20,24.2225,13.6725,17.882914,0.0,0.0,21.068459
2021-10-21,23.0225,11.7725,17.072498,0.0,0.0,17.782688
2021-10-22,20.2225,14.2225,17.3475,0.0,0.0,17.873556
2021-10-23,16.1225,10.5225,12.864166,0.4,0.0,14.934577
2021-10-24,15.4725,7.2725,11.876668,0.7,0.0,13.039754
2021-10-25,23.1225,13.8725,18.34125,10.9,0.0,20.06334
2021-10-26,17.0225,13.6225,15.682918,78.799995,0.0,31.293089
2021-10-27,16.1225,12.0725,13.832916,6.7999997,0.0,36.47388
2021-10-28,15.0725,8.0225,11.512082,0.0,0.0,20.172853
2021-10-29,14.1725,8.7225,11.480832,9.299999,0.0,37.97104
2021-10-30,17.7225,12.3225,15.441249,6.699999,0.0,40.872288
2021-10-31,18.2725,12.3725,14.534999,5.8999996,0.0,22.148045
2021-11-01,14.5225,7.8225,11.676669,0.0,0.0,21.868332
2021-11-02,11.3725,7.0225,9.295417,0.70000005,0.0,14.587776
2021-11-03,10.8725,3.4725,6.830833,0.1,0.0,17.148247
2021-11-04,9.7725,2.6725001,6.3683333,0.0,0.0,10.30883
2021-11-05,10.6225,3.2725,6.3370833,0.0,0.0,15.517629
2021-11-06,10.4725,2.9725,6.7495837,0.0,0.0,9.504272
2021-11-07,11.8225,2.6725001,6.887083,0.0,0.0,11.177405
2021-11-08,16.5225,6.5725,10.628751,0.0,0.0,19.164719
2021-11-09,19.4725,5.8725,11.6225,0.0,0.0,10.086427
2021-11-10,17.2725,7.6725,12.449582,0.4,0.0,22.473343
2021-11-11,15.0225,3.9225001,10.00375,0.4,0.0,25.133053
2021-11-12,18.4725,8.6225,15.1225,16.1,0.0,40.66885
2021-11-13,16.072498,4.8225,9.074584,3.8000002,0.0,37.827415
2021-11-14,8.3725,2.8725,5.935,0.70000005,0.0,20.674158
2021-11-15,8.6225,1.9725001,5.50375,1.1,0.0,31.003918
2021-11-16,9.5225,1.8725,5.157917,0.0,0.0,21.2522
2021-11-17,12.2725,0.3225,7.26625,0.0,0.0,21.578989
2021-11-18,18.922499,9.4725,13.326667,2.6,0.0,23.950148
2021-11-19,9.7225,3.6225,6.7475,3.0,0.0,29.758307
2021-11-20,6.6725,0.1725,4.1787505,0.0,0.0,15.546833
2021-11-21,11.8725,4.7225,8.21,0.7,0.0,20.49156
2021-11-22,11.2725,2.4725,8.414168,1.4000001,0.0,23.510508
2021-11-23,5.4725,-0.3775,2.1683333,0.1,0.28,28.62396
2021-11-24,7.0225,-1.5775,2.1329167,0.0,0.0,18.161278
2021-11-25,11.2725,1.0225,5.903751,0.0,0.0,11.808878
2021-11-26,7.4225,1.6725,5.7433333,8.400001,0.0,29.68636
2021-11-27,4.5225,0.47249997,2.0849998,0.0,0.0,30.385365
2021-11-28,4.4725,0.27249998,2.02875,0.0,1.4000001,10.931203
2021-11-29,5.8725,-0.6775,2.8829172,0.3,0.0,21.578989
2021-11-30,4.7225,-2.5774999,1.2079167,0.2,0.0,19.008545
2021-12-01,8.5725,1.0225,4.2475,0.1,0.0,16.575644
2021-12-02,13.5725,5.6725,10.018334,2.1000001,0.0,28.1169
2021-12-03,9.3225,1.0225,5.443333,0.0,0.0,27.748037
2021-12-04,8.3725,0.3225,4.26625,0.0,0.0,13.70839
2021-12-05,7.5725,-0.027500004,4.2600007,0.0,0.0,15.192682
2021-12-06,16.2725,8.3225,12.199582,5.5,0.0,35.97479
2021-12-07,8.7225,0.72249997,3.5016663,0.1,0.0,28.28464
2021-12-08,4.7225,0.47249997,2.6037498,0.5,0.0,14.654254
2021-12-09,3.6225,-1.8774999,1.1474999,0.0,0.0,19.67195
2021-12-10,8.4725,1.6725,5.2099996,0.0,0.0,10.691453
2021-12-11,17.3725,4.9225,11.968333,6.0,0.0,35.65636
2021-12-12,12.6225,3.3225,6.6808333,0.90000004,0.0,34.207577
2021-12-13,10.2725,1.9725001,5.4287505,0.0,0.0,20.140705
2021-12-14,10.4225,2.1725001,5.8683333,0.0,0.0,18.94024
2021-12-15,10.2725,1.3225,5.97875,1.0,0.0,22.89611
2021-12-16,14.5225,9.8225,11.674583,0.0,0.0,24.063513
2021-12-17,14.1225,6.0725,11.493335,0.0,0.0,21.986542
2021-12-18,6.7725,4.4225,5.4745827,3.6999996,0.0,12.7279215
2021-12-19,7.2225,-1.6274999,3.7204173,0.4,0.0,27.579382
2021-12-20,1.7725,-4.4775,-1.3045831,0.0,0.0,17.87718
2021-12-21,5.5225,-2.2275,1.3058333,0.1,0.0,13.783817
2021-12-22,8.0725,0.022499993,4.1891665,4.1,0.0,26.712873
2021-12-23,2.2225,-2.2775,-0.03999999,0.0,0.0,19.576189
2021-12-24,5.7225,-1.6274999,1.3849999,0.0,1.4,14.81259
2021-12-25,8.9725,0.42249995,5.3683333,4.7,0.0,14.386494
2021-12-26,8.7225,3.1225,6.287084,0.2,0.0,23.507751
2021-12-27,2.6225,-1.4275,1.07875,0.90000004,0.56,13.684735
2021-12-28,8.3725,2.6725001,5.0850005,0.4,0.0,12.984975
2021-12-29,7.7225,4.2225,5.3475,10.599998,0.0,12.413477
2021-12-30,8.5225,4.9225,6.3558335,3.1,0.0,11.183201
2021-12-31,11.1225,6.6225,8.524583,1.2,0.0,15.141414
2022-01-01,11.5725,7.4225,9.482917,17.4,0.0,12.904882
2022-01-02,13.6225,2.6725001,9.45375,17.900003,0.0,26.562046
2022-01-03,2.0225,-4.2775,-1.29625,0.0,1.33,30.855171
2022-01-04,0.6225,-6.5775,-3.2337496,0.0,0.0,21.413193
2022-01-05,6.9725,-2.1275,1.9287499,0.3,0.0,22.97522
2022-01-06,4.1225,-0.1275,1.7724999,0.0,0.0,19.813087
2022-01-07,-0.2775,-5.6775,-1.8275,0.0,6.299999,25.49908
2022-01-08,-2.5774999,-8.9275,-5.954582,0.0,0.0,20.799152
2022-01-09,3.9225001,-5.0275,0.2725002,4.9999995,0.0,24.023088
2022-01-10,4.0725,-4.0275,-1.48375,0.0,0.0,26.282465
2022-01-11,-4.2275,-8.6775,-7.0899997,0.0,0.0,28.001427
2022-01-12,4.6225,-7.4275,-2.1316664,0.0,0.0,21.986542
2022-01-13,6.9225,-3.3274999,0.85374975,0.0,0.0,10.041354
2022-01-14,5.0725,-4.5275,1.50375,0.0,0.0,36.388508
2022-01-15,-5.2275,-11.0775,-8.098332,0.0,0.0,22.881958
2022-01-16,2.0225,-13.2275,-6.679583,1.9,1.8900001,30.009838
2022-01-17,9.1725,0.1725,3.42875,35.6,0.14,54.010796
2022-01-18,2.0225,-5.0775,-1.0337499,0.0,0.0,31.404713
2022-01-19,7.6225,-4.3775,1.6454166,0.0,0.0,24.774696
2022-01-20,5.2725,-5.3775,0.71208316,4.6000004,1.75,23.584808
2022-01-21,-5.1775,-11.3775,-8.1691675,0.0,0.0,23.319553
2022-01-22,-1.4775,-12.1275,-6.9441657,0.0,0.0,19.803272
2022-01-23,2.7725,-6.0775,-2.2712502,0.0,0.21000001,14.386494
2022-01-24,0.27249998,-2.8775,-1.4233333,0.0,0.14,15.111424
2022-01-25,6.4225,-3.7775,1.4370832,0.0,0.0,17.114204
2022-01-26,-3.0275,-7.7775,-5.30875,0.0,0.0,21.566973
2022-01-27,-0.17750001,-9.3275,-5.3233337,0.0,0.0,18.72346
2022-01-28,0.67249995,-3.0275,-1.2504166,0.0,1.75,19.586117
2022-01-29,-1.8275,-12.6775,-8.548333,0.0,13.089998,43.893436
2022-01-30,-6.1775,-13.7275,-10.448334,0.0,0.0,29.03752
2022-01-31,-3.3775,-17.4775,-10.792084,0.0,0.0,13.392774
2022-02-01,-1.5775,-13.4775,-7.387917,0.0,0.0,12.387348
2022-02-02,3.5225,-7.2275,-1.3129168,0.0,0.0,11.113451
2022-02-03,9.3725,2.2725,4.9412494,12.5,0.0,15.683776
2022-02-04,11.6725,-2.0775,3.9704173,23.9,0.07,28.988384
2022-02-05,-1.7774999,-6.8275,-4.1775002,0.0,0.28,27.80403
2022-02-06,-1.4275,-8.8275,-5.5087495,0.0,0.0,16.78156
2022-02-07,2.5725,-4.6775,-0.16291653,3.8999999,0.49,14.417988
2022-02-08,8.0225,-1.3275,2.5537503,4.2999997,0.0,24.40046
2022-02-09,4.7725,-4.7775,0.08499988,0.0,0.0,17.555305
2022-02-10,11.0725,-0.47750002,4.1225004,0.1,0.0,32.19938
2022-02-11,12.1725,-3.6775,4.3725,0.0,0.0,27.219902
2022-02-12,13.4225,5.9725,9.797502,0.0,0.0,25.44566
2022-02-13,5.0225,-3.1775,0.037083417,0.0,3.99,19.353138
2022-02-14,-3.3274999,-10.1775,-6.994167,0.0,0.0,27.609911
2022-02-15,-0.2775,-9.2275,-5.362917,0.0,0.0,13.479583
2022-02-16,6.2225,-5.0275,0.6516668,0.0,0.0,21.2522
2022-02-17,16.9725,5.2725,11.1475,1.9,0.0,33.3559
2022-02-18,15.4225,-2.8274999,6.7704177,12.900001,0.0,44.63129
2022-02-19,3.6225,-5.5775,-1.5608336,0.0,0.28,36.424103
2022-02-20,2.6725001,-6.5275,-2.6525,0.0,0.0,25.212852
2022-02-21,9.8725,-1.9775,2.6516666,0.0,0.0,19.826164
2022-02-22,14.3225,0.27249998,8.187083,5.1,0.0,40.66885
2022-02-23,18.9725,3.6225,13.2683325,0.1,0.0,29.69727
2022-02-24,2.2225,-1.7275,-0.29833338,0.0,0.0,23.507753
2022-02-25,6.6725,-2.0775,1.0600001,17.2,1.96,30.04221
2022-02-26,3.0225,-6.5775,-1.9837505,0.0,0.0,28.357855
2022-02-27,8.0725,-3.7775,1.5245833,0.0,0.0,33.151287
2022-02-28,1.5225,-4.6775,-1.35875,0.0,0.0,22.9724
2022-03-01,5.9225,-3.7275,1.9454168,0.2,0.0,24.590923
2022-03-02,10.5725,0.92249995,5.3933334,0.0,0.0,17.414474
2022-03-03,5.4225,-2.8775,3.0433338,3.5000002,0.0,25.488914
2022-03-04,3.2225,-7.1275,-2.615,0.0,0.0,21.2522
2022-03-05,5.3725,-4.5275,1.0475,0.1,0.0,20.056877
2022-03-06,19.4725,3.1225,12.0975,2.0,0.0,31.569351
2022-03-07,23.0225,11.0225,17.422499,3.6,0.0,38.84832
2022-03-08,13.1225,1.7725,5.2704167,0.0,0.0,34.802895
2022-03-09,3.7725,0.9725,2.0704167,7.8999996,5.2500005,19.107151
2022-03-10,8.7225,-1.9275,2.7620833,0.0,0.0,12.7279215
2022-03-11,10.5225,-0.7275,4.5224996,0.0,0.0,21.980644
2022-03-12,6.5225,-4.2775,1.2829162,8.200001,5.0400004,37.05902
2022-03-13,2.8725,-6.1275,-2.2483332,0.0,0.14,34.38895
2022-03-14,13.2725,-2.5774999,5.2829165,0.0,0.0,21.67786
2022-03-15,15.7225,3.1225,9.345418,0.0,0.0,22.26477
2022-03-16,16.422499,3.1225,9.4975,0.1,0.0,19.803272
2022-03-17,11.9725,3.8225002,8.0475,6.6,0.0,18.581022
2022-03-18,20.7725,7.3225,11.7266655,0.0,0.0,16.92383
2022-03-19,17.672499,6.7225,12.501667,3.3,0.0,18.837322
2022-03-20,15.0225,6.9725,10.953751,0.1,0.0,28.820242
2022-03-21,15.7225,4.9725,9.751667,0.0,0.0,30.282827
2022-03-22,13.0725,4.4725,8.395417,0.0,0.0,24.344624
2022-03-23,7.8725004,1.4725001,4.693333,3.0,0.0,20.94507
2022-03-24,9.6725,3.6225,7.0475006,23.100002,0.0,26.36616
2022-03-25,15.9225,4.6225,9.835,6.1000004,0.0,29.337238
2022-03-26,10.1225,4.7725,7.882917,5.0,0.56,20.49156
2022-03-27,7.7225,-0.6775,3.9495833,0.3,0.0,26.959166
2022-03-28,0.22249998,-5.3275,-2.6420834,0.0,0.07,32.26572
2022-03-29,3.2225,-5.1775,-0.9066668,0.0,0.0,30.58517
2022-03-30,5.6725,-3.4775,1.3954166,0.0,0.0,18.03237
2022-03-31,18.922499,3.6725001,13.253749,5.0,0.0,36.258274
2022-04-01,15.1225,5.3725,10.81,1.9000001,0.0,34.62369
2022-04-02,11.1225,1.3725001,5.7641664,0.0,0.0,28.236486
2022-04-03,8.5225,3.4225001,5.7620835,3.4999998,0.0,22.66857
2022-04-04,12.2725,2.6725001,7.26625,0.1,0.0,24.993437
2022-04-05,12.0725,1.2225001,6.595417,1.9,0.0,17.174677
2022-04-06,12.6225,6.3225,8.824584,19.9,0.0,33.626774
2022-04-07,11.1725,5.9225,8.580833,58.2,0.0,38.6208
2022-04-08,16.672499,6.8725,11.682918,13.800001,0.0,22.38378
2022-04-09,13.9225,5.1725,9.160002,5.5999994,0.0,22.127556
2022-04-10,9.9225,3.5725,7.15375,0.0,0.0,31.160282
2022-04-11,12.7225,1.9725001,7.44125,0.0,0.0,19.386593
2022-04-12,20.6225,7.5225,12.69125,1.6,0.0,19.681828
2022-04-13,18.322498,7.2225,13.249583,0.0,0.0,18.58451
2022-04-14,28.572498,14.0725,19.82875,0.1,0.0,27.14123
2022-04-15,19.6225,6.1725,13.724583,0.1,0.0,27.345785
2022-04-16,19.7725,7.2225,13.9725,4.1,0.0,25.982424
2022-04-17,10.1725,4.0725,7.1975,0.6,0.0,30.978828
2022-04-18,10.0725,1.4225,5.8662496,7.0,0.0,30.173496
2022-04-19,11.2225,4.6725,7.901666,27.6,0.0,42.530308
2022-04-20,13.9225,3.2725,8.295417,0.0,0.0,26.649727
2022-04-21,12.9225,4.7225,9.291249,0.3,0.0,34.177254
2022-04-22,18.2225,8.2725,13.25375,0.0,0.0,22.26477
2022-04-23,14.5225,6.4725,10.145419,0.0,0.0,14.168641
2022-04-24,15.5225,7.0225,10.768333,0.0,0.0,25.41763
2022-04-25,14.4225,6.0725,10.064166,0.0,0.0,22.406927
2022-04-26,16.2225,9.7725,12.774585,4.1000004,0.0,12.538134
2022-04-27,13.1725,4.9725,9.874582,0.8,0.0,31.796375
2022-04-28,12.3225,3.0725,7.3954167,0.0,0.0,34.679794
2022-04-29,15.2725,3.1225,9.168334,0.0,0.0,28.394392
2022-04-30,17.672499,4.1225,10.830833,0.0,0.0,20.140705
2022-05-01,18.572498,5.2725,11.532917,1.0,0.0,17.87718
2022-05-02,14.8225,9.7725,11.939164,2.7999997,0.0,16.516901
2022-05-03,18.322498,7.1725,11.493332,0.0,0.0,22.66857
2022-05-04,20.4725,9.1225,13.3475,5.2999997,0.0,18.079027
2022-05-05,21.7725,11.0725,15.784999,0.0,0.0,17.64
2022-05-06,13.9725,9.4225,12.274583,21.7,0.0,13.708391
2022-05-07,10.3725,6.7225,8.549584,28.600004,0.0,32.978832
2022-05-08,12.7725,6.8225,9.522501,2.4,0.0,30.421598
2022-05-09,18.6225,5.7725,12.089166,0.0,0.0,24.379204
2022-05-10,19.8725,7.7225,13.701667,0.0,0.0,24.149532
2022-05-11,21.072498,8.6225,14.4870825,0.0,0.0,23.277834
2022-05-12,20.8725,10.6225,15.26625,0.0,0.0,16.09969
2022-05-13,21.2725,13.7225,16.255835,1.8000002,0.0,14.05845
2022-05-14,20.572498,13.9225,16.44333,7.0,0.0,15.7908325
2022-05-15,24.6225,14.2725,17.843332,1.0,0.0,20.969805
2022-05-16,23.072498,15.2225,18.953749,6.9000006,0.0,24.884306
2022-05-17,23.072498,11.5225,17.670416,0.0,0.0,32.47192
2022-05-18,21.2725,11.2725,16.185,0.0,0.0,18.171976
2022-05-19,21.7725,12.3725,15.514164,14.1,0.0,13.32
2022-05-20,21.322498,10.8725,16.301664,5.7999997,0.0,22.288042
2022-05-21,32.0225,16.072498,23.007917,0.0,0.0,20.771093
2022-05-22,30.5225,20.4725,25.149582,1.1,0.0,18.919704
2022-05-23,22.422499,15.4725,19.095415,0.0,0.0,22.59699
2022-05-24,19.1225,13.2225,15.9245825,0.1,0.0,19.513195
2022-05-25,18.9725,11.0225,14.4975,0.0,0.0,19.08
2022-05-26,19.5225,10.9725,15.578751,0.0,0.0,25.38702
2022-05-27,23.6225,16.172499,19.543333,12.299999,0.0,23.598541
2022-05-28,23.0225,17.7225,20.19333,6.7999997,0.0,21.26744
2022-05-29,24.4725,13.7225,19.170416,0.0,0.0,17.581125
2022-05-30,28.9725,14.9225,21.97458,0.0,0.0,24.703976
2022-05-31,33.5725,20.822498,26.974585,0.0,0.0,17.072504
2022-06-01,21.4725,15.6225,18.043333,8.799999,0.0,19.08
2022-06-02,26.7725,15.9225,20.60583,7.5000005,0.0,13.698934
2022-06-03,24.2725,18.2225,20.55375,2.2,0.0,19.353138
2022-06-04,26.322498,13.3225,19.909998,0.0,0.0,23.068108
2022-06-05,23.7225,13.0725,18.445415,0.0,0.0,19.110542
2022-06-06,25.922499,13.0725,19.757914,0.0,0.0,23.452555
2022-06-07,24.4725,14.3725,19.734997,0.90000004,0.0,34.152596
2022-06-08,29.2725,19.1225,22.784996,0.4,0.0,22.3229
2022-06-09,28.072498,18.7225,22.728746,9.400001,0.0,29.16
2022-06-10,26.072498,14.8725,20.40583,0.0,0.0,23.557316
2022-06-11,24.172499,15.5725,20.159998,0.8,0.0,11.183201
2022-06-12,22.6225,15.8725,18.985,8.3,0.0,24.546085
2022-06-13,27.422499,17.1225,22.968328,4.6,0.0,15.546833
2022-06-14,27.7225,18.7725,22.416252,0.0,0.0,23.664352
2022-06-15,26.7725,17.3725,21.326664,0.0,0.0,27.598173
