date,weather_code,temperature_2m_max,temperature_2m_min,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max
2023-01-08 00:00:00+00:00,51.0,8.3085,5.0084996,1.3000001,0.0,7.0,16.676977
2023-01-09 00:00:00+00:00,61.0,8.0585,3.9085,4.1,0.0,4.0,19.70815
2023-01-10 00:00:00+00:00,3.0,7.4585,3.1585,0.0,0.0,0.0,19.211996
2023-01-11 00:00:00+00:00,61.0,8.0085,3.5585,7.4000006,0.0,12.0,22.007162
2023-01-12 00:00:00+00:00,61.0,9.8585005,5.6584997,5.2999997,0.0,12.0,31.259941
2023-01-13 00:00:00+00:00,55.0,10.1085005,6.8085,2.1,0.0,8.0,27.66384
2023-01-14 00:00:00+00:00,61.0,8.908501,6.5084996,8.3,0.0,8.0,30.659237
2023-01-15 00:00:00+00:00,61.0,9.158501,4.8585,3.9999998,0.0,6.0,31.63087
2023-01-16 00:00:00+00:00,3.0,6.7584996,1.8085,0.0,0.0,0.0,24.063513
2023-01-17 00:00:00+00:00,71.0,4.2584996,-2.6415,0.6,0.07,4.0,27.210379
2023-01-18 00:00:00+00:00,73.0,1.8085,-4.0415,0.39999998,0.56,6.0,10.163227
2023-01-19 00:00:00+00:00,71.0,2.0585,-3.4915,0.0,0.14,1.0,17.906157
2023-01-20 00:00:00+00:00,3.0,1.9085001,-4.0415,0.0,0.0,0.0,9.983106
2023-01-21 00:00:00+00:00,73.0,3.1085,-1.2915,1.1,3.36,9.0,28.802248
2023-01-22 00:00:00+00:00,73.0,1.8585,0.8085,0.2,0.21000001,3.0,18.775303
2023-01-23 00:00:00+00:00,3.0,2.6085,-0.7415,0.0,0.0,0.0,11.720751
2023-01-24 00:00:00+00:00,3.0,2.0585,-2.9915,0.0,0.0,0.0,9.290511
2023-01-25 00:00:00+00:00,3.0,1.7085,0.108500004,0.0,0.0,0.0,8.587338
2023-01-26 00:00:00+00:00,3.0,-0.041500002,-1.0914999,0.0,0.0,0.0,8.891343
2023-01-27 00:00:00+00:00,71.0,3.1085,-2.7914999,0.2,0.07,3.0,20.073025
2023-01-28 00:00:00+00:00,3.0,1.8585,-2.7914999,0.0,0.0,0.0,13.479583
2023-01-29 00:00:00+00:00,71.0,2.5085,-0.8415,0.0,0.14,2.0,24.33664
2023-01-30 00:00:00+00:00,71.0,4.8085,1.3585,5.4000006,0.35,14.0,33.510952
2023-01-31 00:00:00+00:00,55.0,5.5084996,1.6585001,4.7999997,0.0,10.0,33.50128
2023-02-01 00:00:00+00:00,73.0,5.5585,1.9585,4.2000003,0.42000002,9.0,30.317043
2023-02-02 00:00:00+00:00,51.0,5.8085,-1.7414999,0.70000005,0.0,6.0,34.828953
2023-02-03 00:00:00+00:00,73.0,8.1085005,1.2085,7.7999997,0.56,15.0,40.25727
2023-02-04 00:00:00+00:00,51.0,3.7085001,-5.2415004,0.1,0.0,1.0,24.703976
2023-02-05 00:00:00+00:00,3.0,1.3085,-5.7415004,0.0,0.0,0.0,12.4811535
2023-02-06 00:00:00+00:00,71.0,0.7585,-5.9415,0.0,0.49,5.0,14.8257065
2023-02-07 00:00:00+00:00,3.0,1.0585,-7.7415004,0.0,0.0,0.0,9.793058
2023-02-08 00:00:00+00:00,1.0,1.5085001,-6.0415,0.0,0.0,0.0,15.256526
2023-02-09 00:00:00+00:00,3.0,2.9585001,-4.7915,0.0,0.0,0.0,19.770523
2023-02-10 00:00:00+00:00,3.0,5.9585,-1.1915,0.0,0.0,0.0,21.120682
2023-02-11 00:00:00+00:00,51.0,7.7584996,2.6085,0.2,0.0,2.0,25.006397
2023-02-12 00:00:00+00:00,3.0,8.0085,5.7085,0.0,0.0,0.0,12.682018
2023-02-13 00:00:00+00:00,51.0,7.5585,2.9585001,0.1,0.0,1.0,14.386494
2023-02-14 00:00:00+00:00,3.0,7.0084996,-0.54150003,0.0,0.0,0.0,7.928177
2023-02-15 00:00:00+00:00,3.0,7.8085,-2.2914999,0.0,0.0,0.0,12.096214
2023-02-16 00:00:00+00:00,51.0,10.158501,-1.0415,0.3,0.0,2.0,13.979872
2023-02-17 00:00:00+00:00,53.0,12.0085,5.9084997,3.4,0.0,15.0,37.254345
2023-02-18 00:00:00+00:00,63.0,9.9585,4.8085,12.300001,0.0,10.0,36.35109
2023-02-19 00:00:00+00:00,53.0,6.9084997,0.9085,2.3999999,0.0,7.0,23.838959
2023-02-20 00:00:00+00:00,51.0,9.5585,2.0585,1.2000002,0.0,8.0,39.919437
2023-02-21 00:00:00+00:00,51.0,11.158501,5.4585,1.3000001,0.0,7.0,30.158459
2023-02-22 00:00:00+00:00,3.0,9.9585,3.8585,0.0,0.0,0.0,16.645864
2023-02-23 00:00:00+00:00,51.0,10.7085,3.2085001,0.8000001,0.0,5.0,17.533146
2023-02-24 00:00:00+00:00,71.0,6.2085,1.2085,2.1,0.14,9.0,27.07669
2023-02-25 00:00:00+00:00,73.0,2.8585,-1.0415,3.2,2.1699998,22.0,26.867676
2023-02-26 00:00:00+00:00,73.0,3.0085,-3.0915,0.0,0.42000002,1.0,21.398056
2023-02-27 00:00:00+00:00,73.0,3.9085,-3.9915001,0.0,0.56,6.0,11.212135
2023-02-28 00:00:00+00:00,3.0,4.7584996,-3.8915,0.0,0.0,0.0,9.47012
2023-03-01 00:00:00+00:00,1.0,7.3585,-5.7915,0.0,0.0,0.0,8.287822
2023-03-02 00:00:00+00:00,3.0,5.4084997,-3.0414999,0.0,0.0,0.0,10.390226
2023-03-03 00:00:00+00:00,3.0,3.9085,-3.1415,0.0,0.0,0.0,19.242327
2023-03-04 00:00:00+00:00,51.0,6.1085,-0.99149996,0.6,0.0,6.0,25.076267
2023-03-05 00:00:00+00:00,71.0,3.9585001,-0.5915,0.2,0.28,5.0,26.596178
2023-03-06 00:00:00+00:00,73.0,3.7085001,-2.4415,0.50000006,1.7500001,8.0,18.709612
2023-03-07 00:00:00+00:00,73.0,4.7584996,-2.3415,2.3,0.90999997,10.0,27.381308
2023-03-08 00:00:00+00:00,71.0,3.6085,-1.9415,0.6,0.48999998,9.0,14.658676
2023-03-09 00:00:00+00:00,73.0,2.0585,0.3085,0.70000005,3.43,21.0,17.87718
2023-03-10 00:00:00+00:00,63.0,9.7585,0.5085,10.800001,0.0,16.0,19.130875
2023-03-11 00:00:00+00:00,75.0,3.4085,-0.3915,1.1,4.9,12.0,28.28464
2023-03-12 00:00:00+00:00,73.0,6.2085,-2.1915,1.2,0.35,7.0,20.929594
2023-03-13 00:00:00+00:00,55.0,15.3585005,6.1085,5.0,0.0,10.0,28.8
2023-03-14 00:00:00+00:00,71.0,13.7085,1.7585001,5.4,0.07,4.0,33.270313
2023-03-15 00:00:00+00:00,51.0,6.5084996,-0.5915,0.5,0.0,5.0,22.33161
2023-03-16 00:00:00+00:00,3.0,8.6085005,-2.0915,0.0,0.0,0.0,18.289274
2023-03-17 00:00:00+00:00,3.0,13.0585,3.0085,0.0,0.0,0.0,20.380579
2023-03-18 00:00:00+00:00,51.0,17.3085,5.3585,0.3,0.0,2.0,14.264361
2023-03-19 00:00:00+00:00,61.0,15.3585005,4.9585,6.3,0.0,5.0,15.978484
2023-03-20 00:00:00+00:00,53.0,11.7585,6.3085,1.4000001,0.0,4.0,20.929596
2023-03-21 00:00:00+00:00,55.0,11.1085005,6.4084997,3.1,0.0,4.0,12.959999
2023-03-22 00:00:00+00:00,51.0,15.8585005,8.0585,0.6,0.0,3.0,25.984919
2023-03-23 00:00:00+00:00,61.0,14.908501,9.158501,3.9999998,0.0,9.0,27.792374
2023-03-24 00:00:00+00:00,51.0,15.8585005,7.5084996,1.7000002,0.0,8.0,31.452133
2023-03-25 00:00:00+00:00,63.0,11.908501,7.3585,5.6,0.0,11.0,26.901417
2023-03-26 00:00:00+00:00,53.0,10.8585005,4.4084997,1.6000001,0.0,10.0,24.36591
2023-03-27 00:00:00+00:00,73.0,6.2584996,0.3085,0.70000005,0.84,11.0,27.103
2023-03-28 00:00:00+00:00,71.0,7.0084996,-0.7415,0.0,0.14,2.0,28.775238
2023-03-29 00:00:00+00:00,3.0,10.5585,0.8085,0.0,0.0,0.0,22.183128
2023-03-30 00:00:00+00:00,63.0,16.8085,7.2085,5.4,0.0,6.0,25.277023
2023-03-31 00:00:00+00:00,63.0,13.3085,7.3085,8.400001,0.0,13.0,22.545315
2023-04-01 00:00:00+00:00,53.0,9.3085,2.3085,6.2,0.0,23.0,23.708124
2023-04-02 00:00:00+00:00,3.0,7.8085,0.0585,0.0,0.0,0.0,26.14403
2023-04-03 00:00:00+00:00,3.0,3.8585,-1.2915,0.0,0.0,0.0,24.184391
2023-04-04 00:00:00+00:00,3.0,5.8085,-3.4415,0.0,0.0,0.0,13.450708
2023-04-05 00:00:00+00:00,73.0,7.2584996,-2.5915,1.3000001,0.21000001,7.0,12.620554
2023-04-06 00:00:00+00:00,2.0,9.8085,-2.8915,0.0,0.0,0.0,13.202726
2023-04-07 00:00:00+00:00,51.0,5.6584997,-0.99149996,1.6000001,0.0,11.0,15.192682
2023-04-08 00:00:00+00:00,51.0,11.6085005,3.3585,0.2,0.0,2.0,15.509274
2023-04-09 00:00:00+00:00,3.0,12.4585,0.0585,0.0,0.0,0.0,10.495713
2023-04-10 00:00:00+00:00,3.0,15.4585,1.9085001,0.0,0.0,0.0,21.325253
2023-04-11 00:00:00+00:00,61.0,12.2085,2.9585001,5.799999,0.0,11.0,28.910038
2023-04-12 00:00:00+00:00,55.0,14.6085005,-0.09150001,2.9,0.0,6.0,23.132626
2023-04-13 00:00:00+00:00,3.0,12.7585,5.6085,0.0,0.0,0.0,16.78156
2023-04-14 00:00:00+00:00,53.0,8.7585,6.1085,10.3,0.0,20.0,21.24305
2023-04-15 00:00:00+00:00,53.0,11.2085,7.1085,3.4000003,0.0,14.0,23.068108
2023-04-16 00:00:00+00:00,51.0,10.658501,7.4585,1.6000003,0.0,14.0,16.923828
2023-04-17 00:00:00+00:00,55.0,11.2085,4.5084996,3.2,0.0,7.0,17.339897
2023-04-18 00:00:00+00:00,51.0,13.6085005,3.3585,0.1,0.0,1.0,21.915693
2023-04-19 00:00:00+00:00,61.0,11.5085,3.3585,4.2,0.0,8.0,26.758923
2023-04-20 00:00:00+00:00,53.0,14.908501,4.1085,1.3000001,0.0,7.0,19.829433
2023-04-21 00:00:00+00:00,1.0,18.758501,7.9585,0.0,0.0,0.0,21.746504
2023-04-22 00:00:00+00:00,2.0,20.7085,7.0585,0.0,0.0,0.0,16.434305
2023-04-23 00:00:00+00:00,55.0,16.4085,10.0085,3.2999997,0.0,9.0,16.24394
2023-04-24 00:00:00+00:00,51.0,15.9585,7.5084996,0.6,0.0,3.0,25.772078
2023-04-25 00:00:00+00:00,3.0,10.5085,4.4084997,0.0,0.0,0.0,24.821732
2023-04-26 00:00:00+00:00,51.0,9.8085,2.4585001,0.5,0.0,5.0,23.587555
2023-04-27 00:00:00+00:00,51.0,10.158501,1.9585,0.4,0.0,4.0,17.015474
2023-04-28 00:00:00+00:00,3.0,15.5085,1.7585001,0.0,0.0,0.0,18.86139
2023-04-29 00:00:00+00:00,51.0,14.6085005,6.8585,0.5,0.0,4.0,21.749483
2023-04-30 00:00:00+00:00,0.0,13.158501,3.5585,0.0,0.0,0.0,12.181624
2023-05-01 00:00:00+00:00,3.0,17.4085,2.8585,0.0,0.0,0.0,14.386494
2023-05-02 00:00:00+00:00,51.0,12.8085,7.3585,0.4,0.0,4.0,20.188908
2023-05-03 00:00:00+00:00,3.0,14.908501,4.1584997,0.0,0.0,0.0,11.165805
2023-05-04 00:00:00+00:00,3.0,17.2085,3.3585,0.0,0.0,0.0,15.042659
2023-05-05 00:00:00+00:00,53.0,18.5585,8.6085005,1.0,0.0,2.0,28.71437
2023-05-06 00:00:00+00:00,63.0,10.9585,8.3085,11.199999,0.0,13.0,22.682856
2023-05-07 00:00:00+00:00,3.0,15.0585,6.1584997,0.0,0.0,0.0,21.67487
2023-05-08 00:00:00+00:00,0.0,16.6585,5.3585,0.0,0.0,0.0,24.33664
2023-05-09 00:00:00+00:00,0.0,18.0585,7.4084997,0.0,0.0,0.0,26.208397
2023-05-10 00:00:00+00:00,2.0,21.5585,9.5585,0.0,0.0,0.0,23.686249
2023-05-11 00:00:00+00:00,3.0,21.508501,9.7585,0.0,0.0,0.0,22.691423
2023-05-12 00:00:00+00:00,2.0,21.7085,12.1085005,0.0,0.0,0.0,23.828083
2023-05-13 00:00:00+00:00,1.0,22.0585,11.3585005,0.0,0.0,0.0,27.466372
2023-05-14 00:00:00+00:00,2.0,21.1085,8.408501,0.0,0.0,0.0,25.417631
2023-05-15 00:00:00+00:00,3.0,20.008501,8.2585,0.0,0.0,0.0,16.418526
2023-05-16 00:00:00+00:00,3.0,16.0585,8.2585,0.0,0.0,0.0,21.734581
2023-05-17 00:00:00+00:00,51.0,15.0585,6.2085,0.1,0.0,1.0,21.252197
2023-05-18 00:00:00+00:00,3.0,15.3085,4.5084996,0.0,0.0,0.0,17.884428
2023-05-19 00:00:00+00:00,3.0,18.1585,6.8585,0.0,0.0,0.0,20.275383
2023-05-20 00:00:00+00:00,3.0,19.6585,8.8085,0.0,0.0,0.0,22.7057
2023-05-21 00:00:00+00:00,51.0,26.258501,13.7585,0.1,0.0,1.0,23.042812
2023-05-22 00:00:00+00:00,2.0,25.3085,15.408501,0.0,0.0,0.0,20.523157
2023-05-23 00:00:00+00:00,53.0,22.4585,11.0085,2.6000001,0.0,6.0,27.567635
2023-05-24 00:00:00+00:00,51.0,15.4585,9.658501,0.70000005,0.0,7.0,18.35647
2023-05-25 00:00:00+00:00,3.0,18.758501,8.3585005,0.0,0.0,0.0,14.565548
2023-05-26 00:00:00+00:00,2.0,18.758501,6.9585,0.0,0.0,0.0,17.58481
2023-05-27 00:00:00+00:00,0.0,19.8585,6.2584996,0.0,0.0,0.0,8.427383
2023-05-28 00:00:00+00:00,0.0,22.6585,7.5585,0.0,0.0,0.0,17.57744
2023-05-29 00:00:00+00:00,3.0,21.1085,10.7085,0.0,0.0,0.0,15.137133
2023-05-30 00:00:00+00:00,1.0,21.6085,7.3085,0.0,0.0,0.0,16.676977
2023-05-31 00:00:00+00:00,1.0,24.1085,8.7585,0.0,0.0,0.0,10.97262
2023-06-01 00:00:00+00:00,3.0,21.7085,11.408501,0.0,0.0,0.0,17.58481
2023-06-02 00:00:00+00:00,51.0,19.7085,9.5585,0.3,0.0,2.0,22.66857
2023-06-03 00:00:00+00:00,3.0,19.6085,7.1085,0.0,0.0,0.0,13.441071
2023-06-04 00:00:00+00:00,0.0,22.7085,7.0084996,0.0,0.0,0.0,10.30883
2023-06-05 00:00:00+00:00,1.0,25.258501,10.158501,0.0,0.0,0.0,18.289274
2023-06-06 00:00:00+00:00,51.0,25.4585,14.8585005,0.4,0.0,2.0,15.0038395
2023-06-07 00:00:00+00:00,2.0,28.3585,15.8085,0.0,0.0,0.0,15.546833
2023-06-08 00:00:00+00:00,3.0,28.3085,16.1585,0.0,0.0,0.0,19.406637
2023-06-09 00:00:00+00:00,1.0,28.508501,16.1585,0.0,0.0,0.0,20.730501
2023-06-10 00:00:00+00:00,51.0,28.9085,15.3585005,0.1,0.0,1.0,20.456745
2023-06-11 00:00:00+00:00,2.0,26.3585,14.2585,0.0,0.0,0.0,19.296133
2023-06-12 00:00:00+00:00,2.0,25.4585,14.5085,0.0,0.0,0.0,20.150354
2023-06-13 00:00:00+00:00,2.0,23.6585,12.3585005,0.0,0.0,0.0,22.545315
2023-06-14 00:00:00+00:00,3.0,23.7085,11.3585005,0.0,0.0,0.0,19.66536
2023-06-15 00:00:00+00:00,51.0,22.8585,14.5085,0.2,0.0,2.0,13.527572
2023-06-16 00:00:00+00:00,65.0,19.9085,12.5085,28.900002,0.0,16.0,21.915691
2023-06-17 00:00:00+00:00,51.0,20.8585,11.8085,1.6000001,0.0,8.0,12.57426
2023-06-18 00:00:00+00:00,51.0,24.7085,11.7585,0.1,0.0,1.0,10.495713
2023-06-19 00:00:00+00:00,51.0,27.1085,14.8085,0.6,0.0,2.0,16.62249
2023-06-20 00:00:00+00:00,53.0,25.4585,16.2085,1.7,0.0,5.0,14.764389
2023-06-21 00:00:00+00:00,63.0,27.8085,19.1085,3.2999997,0.0,5.0,22.884789
2023-06-22 00:00:00+00:00,61.0,27.258501,17.7085,2.3,0.0,3.0,22.35481
2023-06-23 00:00:00+00:00,63.0,18.758501,16.0085,27.9,0.0,19.0,21.605999
2023-06-24 00:00:00+00:00,3.0,24.6085,14.8585005,0.0,0.0,0.0,14.982228
2023-06-25 00:00:00+00:00,51.0,26.3585,14.908501,0.5,0.0,4.0,10.538843
2023-06-26 00:00:00+00:00,61.0,29.3085,17.8085,4.4,0.0,3.0,23.950148
2023-06-27 00:00:00+00:00,51.0,20.508501,14.4585,1.0,0.0,7.0,26.674032
2023-06-28 00:00:00+00:00,3.0,22.1085,12.9585,0.0,0.0,0.0,24.881702
2023-06-29 00:00:00+00:00,3.0,24.8585,11.908501,0.0,0.0,0.0,11.304229
2023-06-30 00:00:00+00:00,63.0,21.6085,16.1085,8.2,0.0,11.0,14.84318
2023-07-01 00:00:00+00:00,55.0,23.8085,15.2085,2.3,0.0,4.0,25.711662
2023-07-02 00:00:00+00:00,61.0,21.758501,14.8585005,1.6999999,0.0,3.0,33.127823
2023-07-03 00:00:00+00:00,3.0,21.4585,14.3585005,0.0,0.0,0.0,28.348713
2023-07-04 00:00:00+00:00,51.0,22.3085,13.7585,0.4,0.0,4.0,28.901073
2023-07-05 00:00:00+00:00,61.0,24.758501,13.0085,3.6999998,0.0,4.0,29.655787
2023-07-06 00:00:00+00:00,51.0,22.3085,13.658501,0.4,0.0,4.0,16.595179
2023-07-07 00:00:00+00:00,2.0,27.4585,11.0585,0.0,0.0,0.0,9.72
2023-07-08 00:00:00+00:00,0.0,30.1085,14.8085,0.0,0.0,0.0,19.35314
2023-07-09 00:00:00+00:00,1.0,31.6085,16.5585,0.0,0.0,0.0,14.471821
2023-07-10 00:00:00+00:00,53.0,30.9085,17.5585,1.4000001,0.0,3.0,26.564486
2023-07-11 00:00:00+00:00,1.0,29.6585,16.258501,0.0,0.0,0.0,20.94507
2023-07-12 00:00:00+00:00,51.0,27.6585,18.6585,0.1,0.0,1.0,28.04305
2023-07-13 00:00:00+00:00,51.0,25.6085,15.7085,0.1,0.0,1.0,25.952478
2023-07-14 00:00:00+00:00,2.0,25.9085,13.8585005,0.0,0.0,0.0,16.645864
2023-07-15 00:00:00+00:00,3.0,34.5585,18.008501,0.0,0.0,0.0,20.774214
2023-07-16 00:00:00+00:00,53.0,28.7085,17.8585,1.1,0.0,3.0,24.933735
2023-07-17 00:00:00+00:00,51.0,26.4085,15.5085,0.1,0.0,1.0,26.368616
2023-07-18 00:00:00+00:00,2.0,24.3585,13.6085005,0.0,0.0,0.0,16.87398
2023-07-19 00:00:00+00:00,51.0,25.3085,13.3585005,0.3,0.0,1.0,17.826363
2023-07-20 00:00:00+00:00,53.0,22.2085,13.908501,1.2,0.0,5.0,21.53089
2023-07-21 00:00:00+00:00,53.0,21.1085,11.6085005,1.4,0.0,3.0,15.745627
2023-07-22 00:00:00+00:00,51.0,21.7085,13.0085,0.2,0.0,2.0,24.162945
2023-07-23 00:00:00+00:00,51.0,27.8085,15.8085,0.7,0.0,4.0,31.557032
2023-07-24 00:00:00+00:00,63.0,27.5585,16.7085,11.400002,0.0,9.0,26.562046
2023-07-25 00:00:00+00:00,3.0,21.9085,14.8085,0.0,0.0,0.0,19.09358
2023-07-26 00:00:00+00:00,51.0,19.9085,12.1085005,0.3,0.0,1.0,18.733839
2023-07-27 00:00:00+00:00,53.0,20.008501,12.0085,4.3999996,0.0,12.0,18.888851
2023-07-28 00:00:00+00:00,65.0,22.4585,16.3585,34.4,0.0,16.0,22.392462
2023-07-29 00:00:00+00:00,63.0,23.758501,15.5085,11.6,0.0,13.0,23.090569
2023-07-30 00:00:00+00:00,63.0,23.758501,15.1085005,7.9000006,0.0,5.0,20.620806
2023-07-31 00:00:00+00:00,61.0,20.1585,15.0585,7.0999994,0.0,16.0,25.72174
2023-08-01 00:00:00+00:00,63.0,21.1585,15.9585,11.999999,0.0,14.0,23.499481
2023-08-02 00:00:00+00:00,63.0,22.508501,14.6085005,7.5,0.0,9.0,24.482647
2023-08-03 00:00:00+00:00,53.0,23.3085,16.8085,1.3000001,0.0,4.0,32.777794
2023-08-04 00:00:00+00:00,51.0,21.6085,14.408501,0.8000001,0.0,7.0,18.391735
2023-08-05 00:00:00+00:00,51.0,21.1085,13.9585,0.2,0.0,2.0,11.013882
2023-08-06 00:00:00+00:00,55.0,17.6585,14.0085,11.6,0.0,23.0,16.75064
2023-08-07 00:00:00+00:00,51.0,19.2085,13.5085,1.5000001,0.0,10.0,33.574707
2023-08-08 00:00:00+00:00,63.0,19.8085,12.3585005,4.7000003,0.0,8.0,33.24498
2023-08-09 00:00:00+00:00,51.0,19.9585,12.3085,0.2,0.0,2.0,16.93531
2023-08-10 00:00:00+00:00,51.0,20.3085,11.658501,0.2,0.0,2.0,16.595179
2023-08-11 00:00:00+00:00,3.0,24.758501,10.5585,0.0,0.0,0.0,11.681987
2023-08-12 00:00:00+00:00,63.0,26.9585,16.8085,6.0,0.0,2.0,21.980644
2023-08-13 00:00:00+00:00,3.0,25.8085,16.758501,0.0,0.0,0.0,14.417988
2023-08-14 00:00:00+00:00,51.0,29.3085,16.3585,0.1,0.0,1.0,13.281023
2023-08-15 00:00:00+00:00,65.0,29.7085,19.2085,19.5,0.0,8.0,14.471821
2023-08-16 00:00:00+00:00,61.0,26.8585,18.8085,3.1999998,0.0,6.0,15.546833
2023-08-17 00:00:00+00:00,53.0,25.508501,17.6585,0.90000004,0.0,4.0,19.914217
2023-08-18 00:00:00+00:00,51.0,29.3585,18.4085,1.2000002,0.0,6.0,25.171696
2023-08-19 00:00:00+00:00,2.0,30.9585,18.8085,0.0,0.0,0.0,11.570515
2023-08-20 00:00:00+00:00,51.0,28.9085,19.3585,0.2,0.0,2.0,16.595179
2023-08-21 00:00:00+00:00,3.0,26.8585,18.3085,0.0,0.0,0.0,14.618837
2023-08-22 00:00:00+00:00,3.0,25.7085,17.5585,0.0,0.0,0.0,12.031756
2023-08-23 00:00:00+00:00,3.0,26.6085,15.7585,0.0,0.0,0.0,16.23596
2023-08-24 00:00:00+00:00,3.0,28.1085,15.5085,0.0,0.0,0.0,13.441071
2023-08-25 00:00:00+00:00,63.0,29.4585,20.008501,5.8,0.0,7.0,15.484185
2023-08-26 00:00:00+00:00,51.0,25.1585,15.0585,0.9000001,0.0,6.0,23.42491
2023-08-27 00:00:00+00:00,51.0,21.4585,12.7585,0.8,0.0,3.0,12.959999
2023-08-28 00:00:00+00:00,3.0,19.3085,12.8085,0.0,0.0,0.0,17.163355
2023-08-29 00:00:00+00:00,53.0,16.6085,14.408501,4.999999,0.0,20.0,12.594856
2023-08-30 00:00:00+00:00,3.0,19.8085,13.3085,0.0,0.0,0.0,11.165805
2023-08-31 00:00:00+00:00,53.0,18.3085,12.158501,2.2000003,0.0,10.0,26.649727
2023-09-01 00:00:00+00:00,3.0,20.4585,11.158501,0.0,0.0,0.0,17.581125
2023-09-02 00:00:00+00:00,51.0,21.8585,10.2085,0.6,0.0,3.0,10.483357
2023-09-03 00:00:00+00:00,3.0,20.5585,13.5585,0.0,0.0,0.0,17.339897
2023-09-04 00:00:00+00:00,1.0,24.258501,11.6085005,0.0,0.0,0.0,8.39657
2023-09-05 00:00:00+00:00,1.0,26.8585,14.7585,0.0,0.0,0.0,14.934577
2023-09-06 00:00:00+00:00,0.0,28.4085,13.0585,0.0,0.0,0.0,10.086427
2023-09-07 00:00:00+00:00,1.0,28.4585,15.5085,0.0,0.0,0.0,17.533146
2023-09-08 00:00:00+00:00,0.0,28.8585,15.8085,0.0,0.0,0.0,14.512064
2023-09-09 00:00:00+00:00,1.0,30.1585,15.2585,0.0,0.0,0.0,15.463246
2023-09-10 00:00:00+00:00,0.0,30.2085,13.4585,0.0,0.0,0.0,10.163227
2023-09-11 00:00:00+00:00,1.0,30.1085,14.2085,0.0,0.0,0.0,9.021574
2023-09-12 00:00:00+00:00,2.0,29.6585,14.5085,0.0,0.0,0.0,14.480773
2023-09-13 00:00:00+00:00,63.0,23.8085,15.7085,7.399999,0.0,8.0,30.293522
2023-09-14 00:00:00+00:00,3.0,20.758501,11.5585,0.0,0.0,0.0,13.849477
2023-09-15 00:00:00+00:00,3.0,22.9585,10.6085005,0.0,0.0,0.0,18.723461
2023-09-16 00:00:00+00:00,1.0,25.3085,13.0585,0.0,0.0,0.0,15.463246
2023-09-17 00:00:00+00:00,3.0,27.1585,13.3085,0.0,0.0,0.0,12.88981
2023-09-18 00:00:00+00:00,51.0,27.8085,17.2085,0.5,0.0,2.0,20.598795
2023-09-19 00:00:00+00:00,51.0,20.6585,16.3585,0.1,0.0,1.0,27.055143
2023-09-20 00:00:00+00:00,2.0,24.6585,15.5585,0.0,0.0,0.0,21.26744
2023-09-21 00:00:00+00:00,1.0,27.9085,14.3085,0.0,0.0,0.0,16.746773
2023-09-22 00:00:00+00:00,55.0,19.7085,14.5585,3.8,0.0,11.0,18.671474
2023-09-23 00:00:00+00:00,3.0,18.3085,12.408501,0.0,0.0,0.0,24.144167
2023-09-24 00:00:00+00:00,2.0,19.3585,9.9585,0.0,0.0,0.0,10.587917
2023-09-25 00:00:00+00:00,3.0,21.508501,9.158501,0.0,0.0,0.0,14.113652
2023-09-26 00:00:00+00:00,3.0,24.0585,11.7585,0.0,0.0,0.0,12.72283
2023-09-27 00:00:00+00:00,3.0,25.9585,12.3585005,0.0,0.0,0.0,12.57426
2023-09-28 00:00:00+00:00,1.0,25.758501,14.5585,0.0,0.0,0.0,12.229406
2023-09-29 00:00:00+00:00,53.0,23.4085,13.9585,1.4,0.0,3.0,23.110205
2023-09-30 00:00:00+00:00,3.0,19.3085,12.2585,0.0,0.0,0.0,23.199759
2023-10-01 00:00:00+00:00,51.0,19.9585,12.9585,0.3,0.0,2.0,16.516901
2023-10-02 00:00:00+00:00,3.0,24.6585,13.158501,0.0,0.0,0.0,11.988594
2023-10-03 00:00:00+00:00,63.0,24.4085,12.2585,8.2,0.0,7.0,27.459293
2023-10-04 00:00:00+00:00,51.0,17.3585,12.158501,0.3,0.0,3.0,30.960001
2023-10-05 00:00:00+00:00,51.0,16.3085,11.8585005,1.0,0.0,6.0,32.169178
2023-10-06 00:00:00+00:00,55.0,17.8585,10.908501,1.7,0.0,2.0,27.595825
2023-10-07 00:00:00+00:00,61.0,17.508501,12.408501,11.9,0.0,15.0,30.911821
2023-10-08 00:00:00+00:00,53.0,14.3085,9.7085,1.2,0.0,3.0,14.48972
2023-10-09 00:00:00+00:00,61.0,12.158501,9.2585,4.1,0.0,5.0,11.874544
2023-10-10 00:00:00+00:00,53.0,16.8585,10.4585,2.0000002,0.0,9.0,17.106628
2023-10-11 00:00:00+00:00,3.0,22.6085,14.0585,0.0,0.0,0.0,23.933908
2023-10-12 00:00:00+00:00,61.0,17.758501,12.1085005,5.3999996,0.0,8.0,22.61419
2023-10-13 00:00:00+00:00,51.0,21.008501,11.6085005,0.5,0.0,3.0,30.190672
2023-10-14 00:00:00+00:00,61.0,18.9585,8.9585,4.7,0.0,7.0,35.785156
2023-10-15 00:00:00+00:00,51.0,10.7085,6.4084997,0.4,0.0,4.0,28.66694
2023-10-16 00:00:00+00:00,51.0,10.4585,3.5585,0.4,0.0,4.0,20.598795
2023-10-17 00:00:00+00:00,3.0,10.4585,2.5585,0.0,0.0,0.0,7.8625183
2023-10-18 00:00:00+00:00,3.0,11.7585,0.2085,0.0,0.0,0.0,21.03152
