PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
4,2019-11-01,124.3,534.5,0,10
4,2019-11-02,141.66,502.95,0,10
4,2019-11-03,67.05,344.5,0,10
4,2019-11-04,179.54,663.67,0,13
4,2019-11-05,84.11,398.83,0,10
4,2019-11-06,178.14,395.61,0,11
4,2019-11-07,208.71,705.22,0,11
4,2019-11-08,156.63,574.27,0,12
4,2019-11-09,107.60000000000001,484.1,0,10
4,2019-11-10,178.39,559.03,0,8
4,2019-11-11,204.57,567.72,0,8
4,2019-11-12,158.0,469.33,0,10
4,2019-11-13,150.42,524.52,0,12
4,2019-11-14,160.96,520.98,0,9
4,2019-11-15,145.38,668.81,0,10
4,2019-11-16,129.45,739.66,0,11
4,2019-11-17,164.06,558.2,0,14
4,2019-11-18,143.65,711.25,0,11
4,2019-11-19,187.22,630.53,0,8
4,2019-11-20,163.18,557.21,0,10
4,2019-11-21,145.58,681.03,0,10
4,2019-11-22,139.84,355.45,0,6
4,2019-11-23,130.17,416.65999999999997,0,10
4,2019-11-24,178.8,542.14,0,11
4,2019-11-25,120.69,387.46000000000004,0,6
4,2019-11-26,113.16,404.38,0,11
4,2019-11-27,113.58,462.89,0,10
4,2019-11-28,168.37,535.46,0,10
4,2019-11-29,130.07,385.5,0,8
4,2019-11-30,121.36,461.7,0,7
5,2019-11-01,14359.51,62573.63,0,3487
5,2019-11-02,11696.58,51771.39,0,3091
5,2019-11-03,11928.88,50805.21,0,2960
5,2019-11-04,10161.79,46095.39,0,2266
5,2019-11-05,10478.16,44552.9,0,2361
5,2019-11-06,10961.5,49210.74,0,2570
5,2019-11-07,11319.31,51806.96,0,2779
5,2019-11-08,11761.43,52916.11,0,2825
5,2019-11-09,10773.99,47397.64,0,2937
5,2019-11-10,11818.84,50765.58,0,2838
5,2019-11-11,6926.31,31575.11,0,1676
5,2019-11-12,10545.86,46473.03,0,2494
5,2019-11-13,11507.09,51471.67,0,2671
5,2019-11-14,11581.6,50308.97,0,2674
5,2019-11-15,13080.26,58487.9,0,3072
5,2019-11-16,11997.88,52224.28,0,3217
5,2019-11-17,11331.32,49595.35,0,2888
5,2019-11-18,10887.05,49110.8,0,2520
5,2019-11-19,11089.01,50098.86,0,2595
5,2019-11-20,10424.18,50684.04,0,2645
5,2019-11-21,7234.38,51648.23,0,2739
5,2019-11-22,7496.92,51634.4,0,2784
5,2019-11-23,8635.35,44533.38,0,2713
5,2019-11-24,7330.52,42392.94,0,2480
5,2019-11-25,5979.09,46141.18,0,2301
5,2019-11-26,8139.19,51189.24,0,2622
5,2019-11-27,8793.5,42039.52,0,2144
5,2019-11-28,7752.54,41387.98,0,2021
5,2019-11-29,5718.18,29068.36,0,1535
5,2019-11-30,6243.69,29299.93,0,1696
