PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
1,2019-10-01,180264.86,575891.37,0,16365
1,2019-10-02,192300.27,635173.85,0,17047
1,2019-10-03,178450.79,595292.0,0,16025
1,2019-10-04,190024.06,627739.97,0,17363
1,2019-10-05,138271.18,441437.26,0,13003
1,2019-10-06,188225.45,599969.06,0,16798
1,2019-10-07,186035.51,600612.21,0,16625
1,2019-10-08,153777.67,497180.6,0,14290
1,2019-10-09,159363.14,505894.85,0,14543
1,2019-10-10,189540.25,622596.39,0,16927
1,2019-10-11,198868.71,656444.63,0,17827
1,2019-10-12,146084.28,470005.03,0,13609
1,2019-10-13,183018.97,574134.57,0,16354
1,2019-10-14,206802.14,654941.0,0,18176
1,2019-10-15,206677.71,662552.08,0,18246
1,2019-10-16,183453.37,616353.54,0,16410
1,2019-10-17,194178.48,640647.86,0,17515
1,2019-10-18,220942.17,731094.05,0,19643
1,2019-10-19,149253.18,480996.81,0,13879
1,2019-10-20,198466.39,627229.29,0,17419
1,2019-10-21,202813.99,650131.94,0,18055
1,2019-10-22,177820.1,572330.15,0,15887
1,2019-10-23,193506.98,647273.04,0,17417
1,2019-10-24,196475.88,654916.66,0,17641
1,2019-10-25,195096.54,645184.16,0,17260
1,2019-10-26,142429.18,456807.09,0,13093
1,2019-10-27,197253.85,618339.17,0,17401
1,2019-10-28,196315.83,631948.7,0,17231
1,2019-10-29,159487.04,526711.74,0,14567
1,2019-10-30,161686.42,527925.46,0,14671
1,2019-10-31,165573.47,538679.19,0,14901
2,2019-10-01,2005.01,8866.05,0,386
2,2019-10-02,2703.67,11711.31,0,429
2,2019-10-03,2480.25,10695.47,0,414
2,2019-10-04,2829.11,12561.02,0,481
2,2019-10-05,2293.41,9659.32,0,420
2,2019-10-06,1941.52,8600.6,0,391
2,2019-10-07,2653.68,10940.59,0,398
2,2019-10-08,2596.03,10544.0,0,375
2,2019-10-09,2302.98,9392.39,0,356
2,2019-10-10,2332.24,10497.79,0,373
2,2019-10-11,2354.48,10605.77,0,421
2,2019-10-12,1776.26,7506.06,0,304
2,2019-10-13,1711.86,7784.66,0,323
2,2019-10-14,1240.17,5392.51,0,233
2,2019-10-15,3011.85,12386.35,0,456
2,2019-10-16,2986.8,11911.89,0,433
2,2019-10-17,2510.4,10446.77,0,378
2,2019-10-18,3403.99,13789.03,0,500
2,2019-10-19,1884.43,8143.11,0,347
2,2019-10-20,1936.2,8418.09,0,360
2,2019-10-21,2520.86,10564.23,0,392
2,2019-10-22,2539.31,10169.04,0,352
2,2019-10-23,2652.51,11551.15,0,424
2,2019-10-24,2663.09,11102.86,0,404
2,2019-10-25,3026.47,12565.81,0,454
2,2019-10-26,1882.47,8319.32,0,318
2,2019-10-27,1751.57,6999.25,0,304
2,2019-10-28,2243.88,9802.69,0,384
2,2019-10-29,2446.18,11156.4,0,420
2,2019-10-30,2716.4900000000002,11185.48,0,399
2,2019-10-31,2551.95,11296.0,0,413
3,2019-10-01,437054.05,2094866.63,0,190046
3,2019-10-02,502193.09,2606735.05,0,221216
3,2019-10-03,532098.64,2860235.44,0,235519
3,2019-10-04,544517.66,2736691.68,0,229678
3,2019-10-05,509327.01,2489342.05,0,216545
3,2019-10-06,452428.43,2106628.0,0,174039
3,2019-10-07,462050.77,2226667.64,0,199483
3,2019-10-08,468288.34,2317549.52,0,206741
3,2019-10-09,458059.18,2249725.4,0,208927
3,2019-10-10,532453.7,2719885.44,0,226303
3,2019-10-11,538905.65,2711278.62,0,225717
3,2019-10-12,500296.87,2423045.63,0,209587
3,2019-10-13,464136.87,2113947.58,0,176559
3,2019-10-14,404758.72,1838184.99,0,161096
3,2019-10-15,508606.85,2496897.13,0,213646
3,2019-10-16,504947.68,2707877.37,0,218434
3,2019-10-17,554012.39,2852736.45,0,234233
3,2019-10-18,563566.5,2847161.87,0,235011
3,2019-10-19,530462.16,2579933.99,0,220559
3,2019-10-20,483691.26,2199357.14,0,191589
3,2019-10-21,457848.9,2180249.41,0,189608
3,2019-10-22,498559.23,2519756.18,0,219042
3,2019-10-23,526073.2,2662164.03,0,221665
3,2019-10-24,560182.56,2874302.36,0,231394
3,2019-10-25,551556.99,2759562.88,0,229841
3,2019-10-26,537526.23,2621012.67,0,225345
3,2019-10-27,473944.0,2133444.24,0,184808
3,2019-10-28,460904.36,2239355.65,0,194070
3,2019-10-29,494727.2,2577900.06,0,218857
3,2019-10-30,517794.56,2605250.79,0,221885
3,2019-10-31,503472.51,2573866.7,0,221586
4,2019-10-01,101.27999999999999,293.0,0,6
4,2019-10-02,165.11,497.68,0,13
4,2019-10-03,158.28,595.47,0,9
4,2019-10-04,168.72,487.39,0,11
4,2019-10-05,115.5,519.76,0,7
4,2019-10-06,99.63,292.0,0,4
4,2019-10-07,129.57,499.13,0,7
4,2019-10-08,129.53,435.33,0,6
4,2019-10-09,121.89,352.90999999999997,0,8
4,2019-10-10,293.14,970.78,0,18
4,2019-10-11,272.72,770.28,0,13
4,2019-10-12,139.01,644.15,0,16
4,2019-10-13,137.9,396.11,0,7
4,2019-10-14,164.27,988.66,0,14
4,2019-10-15,204.38,592.27,0,10
4,2019-10-16,166.51999999999998,823.13,0,12
4,2019-10-17,186.87,543.66,0,7
4,2019-10-18,141.78,556.29,0,9
4,2019-10-19,148.78,444.45,0,9
4,2019-10-20,128.35999999999999,375.0,0,7
4,2019-10-21,205.54,637.45,0,16
4,2019-10-22,140.54999999999998,416.0,0,9
4,2019-10-23,190.12,598.2,0,9
4,2019-10-24,221.85,674.59,0,12
4,2019-10-25,249.75,982.34,0,16
4,2019-10-26,147.93,423.0,0,7
4,2019-10-27,143.43,544.5,0,10
4,2019-10-28,117.46,574.83,0,8
4,2019-10-29,174.8,519.12,0,12
4,2019-10-30,189.63,590.41,0,9
4,2019-10-31,150.23,554.54,0,12
5,2019-10-01,8786.33,39633.01,0,2099
5,2019-10-02,11681.63,50930.06,0,2743
5,2019-10-03,11624.78,51965.87,0,2830
5,2019-10-04,14556.05,63460.42,0,3462
5,2019-10-05,11259.45,47635.63,0,2984
5,2019-10-06,10668.68,45059.24,0,2676
5,2019-10-07,10642.6,47824.47,0,2501
5,2019-10-08,10163.62,44907.840000000004,0,2406
5,2019-10-09,8960.96,38340.51,0,2130
5,2019-10-10,11037.82,49913.71,0,2670
5,2019-10-11,12398.96,53514.51,0,2875
5,2019-10-12,11019.28,46580.05,0,2789
5,2019-10-13,11180.9,47269.34,0,2669
5,2019-10-14,7495.54,31306.34,0,1755
5,2019-10-15,11596.17,48930.58,0,2579
5,2019-10-16,10871.61,47002.39,0,2585
5,2019-10-17,11826.29,49401.42,0,2683
5,2019-10-18,13641.55,59229.42,0,3207
5,2019-10-19,13362.88,56875.91,0,3321
5,2019-10-20,10480.18,45140.24,0,2694
5,2019-10-21,9267.7,40664.12,0,2056
5,2019-10-22,10037.82,41966.3,0,2245
5,2019-10-23,12042.35,51239.340000000004,0,2671
5,2019-10-24,12913.42,56286.15,0,2958
5,2019-10-25,13326.72,57077.56,0,3053
5,2019-10-26,14366.69,60544.17,0,3493
5,2019-10-27,13684.53,57254.49,0,3325
5,2019-10-28,11232.59,49117.37,0,2451
5,2019-10-29,9827.44,44559.83,0,2325
5,2019-10-30,11802.69,51000.94,0,2720
5,2019-10-31,11583.78,50810.39,0,2649
