PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
1,2019-06-01,161889.59,504358.24,0,14782
1,2019-06-02,196190.49,617917.18,0,17417
1,2019-06-03,248577.77,794483.71,0,21300
1,2019-06-04,188352.47,592782.3,0,16649
1,2019-06-05,184572.2,593578.74,0,16570
1,2019-06-06,204009.56,670388.83,0,18300
1,2019-06-07,183942.28,601133.8,0,16672
1,2019-06-08,157694.22,497350.06,0,14838
1,2019-06-09,206146.08,637303.8,0,18274
1,2019-06-10,204925.86,646227.59,0,17915
1,2019-06-11,202117.0,659296.37,0,18382
1,2019-06-12,186177.57,604212.78,0,16929
1,2019-06-13,180955.89,592447.27,0,16586
1,2019-06-14,243375.65,647033.01,0,18045
1,2019-06-15,146326.0,472221.67,0,13845
1,2019-06-16,207558.29,647548.36,0,18253
1,2019-06-17,222281.26,712623.29,0,19443
1,2019-06-18,180525.36,589048.55,0,16230
1,2019-06-19,196115.38,639119.56,0,17891
1,2019-06-20,200305.74,650776.75,0,17596
1,2019-06-21,215355.41,717590.04,0,19757
1,2019-06-22,169879.74,540546.21,0,15388
1,2019-06-23,211779.16,671733.8,0,18895
1,2019-06-24,216109.46,699115.78,0,18975
1,2019-06-25,185787.1,607333.7,0,17195
1,2019-06-26,189665.77,631329.77,0,17194
1,2019-06-27,196390.82,646079.77,0,17687
1,2019-06-28,189135.27,624338.48,0,17021
1,2019-06-29,144458.74,458472.45,0,13330
1,2019-06-30,186713.49,588113.17,0,16445
2,2019-06-01,3276.22,12487.62,0,557
2,2019-06-02,4221.86,15090.43,0,589
2,2019-06-03,3444.79,13554.59,0,511
2,2019-06-04,2858.72,10789.62,0,404
2,2019-06-05,2668.38,10313.91,0,379
2,2019-06-06,3125.86,11339.59,0,445
2,2019-06-07,3695.99,13536.67,0,522
2,2019-06-08,2969.48,10460.61,0,444
2,2019-06-09,3719.05,12517.65,0,511
2,2019-06-10,3086.57,11143.6,0,415
2,2019-06-11,3348.64,12400.53,0,465
2,2019-06-12,3117.48,12527.710000000001,0,470
2,2019-06-13,2537.96,11329.89,0,445
2,2019-06-14,3353.77,14457.48,0,559
2,2019-06-15,3056.56,13744.84,0,522
2,2019-06-16,3085.6,17098.56,0,660
2,2019-06-17,2965.59,12793.03,0,475
2,2019-06-18,2659.11,11945.77,0,431
2,2019-06-19,2767.2,11905.01,0,444
2,2019-06-20,2806.38,11955.61,0,440
2,2019-06-21,2725.9,14001.28,0,535
2,2019-06-22,2279.68,10084.73,0,432
2,2019-06-23,3292.9,15327.12,0,650
2,2019-06-24,2873.39,12244.56,0,466
2,2019-06-25,3060.07,13468.74,0,500
2,2019-06-26,3103.85,14576.24,0,534
2,2019-06-27,2672.0,11518.2,0,449
2,2019-06-28,3388.46,14837.08,0,556
2,2019-06-29,2576.97,11757.51,0,513
2,2019-06-30,2942.51,14409.36,0,557
3,2019-06-01,547772.67,2544160.51,0,224138
3,2019-06-02,491131.44,2209273.78,0,186639
3,2019-06-03,490000.79,2340746.45,0,201943
3,2019-06-04,492342.79,2294064.11,0,206262
3,2019-06-05,547838.38,2697322.31,0,232200
3,2019-06-06,572552.44,2889431.79,0,238349
3,2019-06-07,549197.12,2728881.29,0,228318
3,2019-06-08,508580.37,2364316.31,0,209303
3,2019-06-09,446917.05,1941835.19,0,167263
3,2019-06-10,461902.32,2273491.14,0,199881
3,2019-06-11,508177.12,2539596.42,0,217183
3,2019-06-12,549874.53,2768103.55,0,230482
3,2019-06-13,565100.88,2903864.03,0,241116
3,2019-06-14,537765.08,2621113.0,0,219678
3,2019-06-15,497013.14,2249551.63,0,202116
3,2019-06-16,432583.61,1861506.33,0,164949
3,2019-06-17,455259.45,2204133.82,0,192365
3,2019-06-18,496950.55,2624169.02,0,222006
3,2019-06-19,526066.08,2696727.38,0,224259
3,2019-06-20,549675.78,2819150.52,0,232760
3,2019-06-21,540423.38,2681882.04,0,223617
3,2019-06-22,497422.32,2305432.91,0,200656
3,2019-06-23,466824.5,2022185.26,0,176431
3,2019-06-24,471492.61,2608429.43,0,195817
3,2019-06-25,515191.43,2546745.92,0,219968
3,2019-06-26,541017.45,2741771.12,0,227911
3,2019-06-27,556165.36,2844706.77,0,231268
3,2019-06-28,528175.68,2625033.92,0,220130
3,2019-06-29,477609.63,2267885.8,0,198179
3,2019-06-30,399017.11,1812880.2,0,146368
4,2019-06-01,115.98,410.56,0,13
4,2019-06-02,147.93,636.6,0,10
4,2019-06-03,146.63,608.21,0,10
4,2019-06-04,135.88,650.08,0,12
4,2019-06-05,158.02,517.71,0,10
4,2019-06-06,140.55,522.49,0,11
4,2019-06-07,92.2,292.95,0,8
4,2019-06-08,145.31,671.86,0,9
4,2019-06-09,142.8,408.5,0,9
4,2019-06-10,331.63,947.28,0,16
4,2019-06-11,186.32,736.8,0,11
