PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
4,2019-03-25,72.38,208.0,0,5
4,2019-03-26,77.87,228.01999999999998,0,5
4,2019-03-27,67.16,195.0,0,4
4,2019-03-28,100.22999999999999,312.0,0,10
4,2019-03-29,136.07,634.2,0,10
4,2019-03-30,80.53,519.14,0,13
4,2019-03-31,111.63,409.5,0,9
5,2019-03-01,21648.24,87909.14,0,4447
5,2019-03-02,17242.78,67731.66,0,4034
5,2019-03-03,16249.37,64771.69,0,3821
5,2019-03-04,11239.55,41836.1,0,2325
5,2019-03-05,16379.91,62198.21,0,3261
5,2019-03-06,17122.67,66098.07,0,3552
5,2019-03-07,17097.97,67464.0,0,3607
5,2019-03-08,17470.07,71868.45,0,3948
5,2019-03-09,16364.62,65560.93,0,4244
5,2019-03-10,13833.62,53520.93,0,3413
5,2019-03-11,14116.77,56803.87,0,2898
5,2019-03-12,14140.22,57384.840000000004,0,2930
5,2019-03-13,15875.54,64210.27,0,3216
5,2019-03-14,18453.64,74207.3,0,3685
5,2019-03-15,19573.32,79128.16,0,4146
5,2019-03-16,17807.36,70661.92,0,4196
5,2019-03-17,17880.86,70965.96,0,4101
5,2019-03-18,14740.02,57170.44,0,2801
5,2019-03-19,16770.1,65123.78,0,3120
5,2019-03-20,15975.68,63149.590000000004,0,3163
5,2019-03-21,16847.45,66833.03,0,3452
5,2019-03-22,17880.57,72188.44,0,3603
5,2019-03-23,15443.04,60402.66,0,3634
5,2019-03-24,16202.53,62830.4,0,3542
5,2019-03-25,15689.09,60359.41,0,2789
5,2019-03-26,16724.72,65990.84,0,3195
5,2019-03-27,17308.47,67416.14,0,3287
5,2019-03-28,18206.89,70853.17,0,3463
5,2019-03-29,19395.34,76662.05,0,3876
5,2019-03-30,19474.22,77177.43,0,4519
5,2019-03-31,16537.43,63115.4,0,3597
