PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
1,2020-01-01,158549.16,490182.16,0,14396
1,2020-01-02,171817.51,541727.76,0,15157
1,2020-01-03,153841.44,488119.71,0,13952
1,2020-01-04,142620.99,445518.6,0,12967
1,2020-01-05,183109.89,571671.23,0,15916
1,2020-01-06,170666.93,549751.76,0,15545
1,2020-01-07,150067.4,481469.68,0,13853
1,2020-01-08,150129.68,481684.63,0,13714
1,2020-01-09,154984.17,505194.09,0,14336
1,2020-01-10,162319.69,526658.75,0,14748
1,2020-01-11,134891.48,428029.64,0,12214
1,2020-01-12,166563.72,526648.79,0,14902
1,2020-01-13,160796.43,517042.67,0,14695
1,2020-01-14,135089.21,442815.88,0,12853
1,2020-01-15,134597.82,445040.68,0,13236
1,2020-01-16,149754.44,488015.82,0,13684
1,2020-01-17,164412.66,536317.85,0,15176
1,2020-01-18,109606.29,347948.67,0,9985
1,2020-01-19,132217.23,417034.16,0,12088
1,2020-01-20,191875.09,599358.81,0,16363
1,2020-01-21,168580.58,540619.51,0,15169
1,2020-01-22,137321.09,443734.54,0,12941
1,2020-01-23,143464.88,463637.74,0,13379
1,2020-01-24,145237.19,471261.06,0,13477
1,2020-01-25,109052.99,346935.12,0,10174
1,2020-01-26,156160.21,493117.96,0,14049
1,2020-01-27,161915.1,513569.6,0,14344
1,2020-01-28,133151.04,428004.7,0,12485
1,2020-01-29,132511.66,430449.21,0,12393
1,2020-01-30,146170.2,474575.2,0,13564
1,2020-01-31,147671.47,479176.99,0,13666
2,2020-01-01,2663.01,12056.0,0,491
2,2020-01-02,2555.13,11113.14,0,407
2,2020-01-03,2401.14,10862.27,0,402
2,2020-01-04,1547.9,7411.0,0,312
2,2020-01-05,1982.52,9449.63,0,368
2,2020-01-06,4024.17,17117.37,0,605
2,2020-01-07,4627.41,20619.55,0,717
2,2020-01-08,4670.81,19233.56,0,648
2,2020-01-09,4074.93,17804.58,0,618
2,2020-01-10,4868.14,22428.02,0,782
2,2020-01-11,2811.7,13805.31,0,521
2,2020-01-12,3798.75,17399.43,0,627
2,2020-01-13,2596.46,12028.17,0,450
2,2020-01-14,2536.25,11567.69,0,435
2,2020-01-15,2518.63,11975.18,0,441
2,2020-01-16,2600.93,10727.2,0,392
2,2020-01-17,2575.0299999999997,11039.89,0,412
2,2020-01-18,1725.7,9151.7,0,378
2,2020-01-19,1766.59,8390.86,0,345
2,2020-01-20,1420.39,6481.91,0,270
2,2020-01-21,2382.97,12386.44,0,476
2,2020-01-22,2559.68,11152.22,0,409
2,2020-01-23,2399.43,10122.06,0,387
2,2020-01-24,2321.81,10493.37,0,390
2,2020-01-25,1655.71,7270.65,0,288
2,2020-01-26,2098.8,9776.01,0,382
2,2020-01-27,1960.45,9257.11,0,363
2,2020-01-28,2508.88,11210.6,0,414
2,2020-01-29,2335.3,11190.57,0,430
2,2020-01-30,2412.53,10757.7,0,414
2,2020-01-31,2896.38,12908.64,0,498
3,2020-01-01,410183.79,1748896.98,0,149335
3,2020-01-02,345215.51,1580074.62,0,143612
3,2020-01-03,376305.67,1758250.15,0,165979
3,2020-01-04,382573.91,1746787.93,0,166515
3,2020-01-05,346364.88,1530189.03,0,144786
3,2020-01-06,362250.05,1704697.59,0,159560
3,2020-01-07,404170.77,1929133.91,0,182608
3,2020-01-08,436930.86,2107382.76,0,198456
3,2020-01-09,472750.84,2326490.31,0,212135
3,2020-01-10,471310.18,2301318.08,0,208144
3,2020-01-11,460074.13,2172650.58,0,200858
3,2020-01-12,406103.51,1818757.95,0,166903
3,2020-01-13,440449.12,2121930.57,0,190447
3,2020-01-14,457140.86,2214725.04,0,200686
3,2020-01-15,466668.49,2231769.83,0,199927
3,2020-01-16,502031.39,2455950.84,0,221549
3,2020-01-17,499950.15,2436280.74,0,223525
3,2020-01-18,387792.01,1827046.54,0,176178
3,2020-01-19,382064.54,1687536.92,0,159920
3,2020-01-20,322081.3,1455713.56,0,142537
3,2020-01-21,419425.78,2085342.12,0,194280
3,2020-01-22,455501.54,2241408.0,0,204880
3,2020-01-23,496217.2,2405392.74,0,214412
3,2020-01-24,492146.67,2392397.07,0,215335
3,2020-01-25,451697.03,2174689.92,0,209179
3,2020-01-26,412838.65,1850618.72,0,170122
3,2020-01-27,387627.31,1839964.87,0,171703
3,2020-01-28,440692.96,2141287.19,0,199447
3,2020-01-29,472078.28,2324632.47,0,210545
3,2020-01-30,517184.72,2529758.86,0,224596
3,2020-01-31,499868.33,2462572.36,0,217756
4,2020-01-01,121.33999999999999,721.4,0,12
4,2020-01-02,167.89,470.33,0,9
4,2020-01-03,253.19,825.37,0,15
4,2020-01-04,137.26,416.15999999999997,0,7
4,2020-01-05,128.38,359.01,0,11
4,2020-01-06,268.25,823.08,0,14
4,2020-01-07,313.33,877.48,0,14
4,2020-01-08,266.15999999999997,732.9,0,13
4,2020-01-09,275.1,787.24,0,14
4,2020-01-10,193.22,631.72,0,11
4,2020-01-11,180.43,546.92,0,11
4,2020-01-12,228.96,681.5,0,12
4,2020-01-13,212.17,673.53,0,13
4,2020-01-14,294.92,830.49,0,14
4,2020-01-15,206.23000000000002,833.53,0,14
4,2020-01-16,134.17,462.49,0,6
4,2020-01-17,245.73,842.83,0,17
4,2020-01-18,153.18,514.0,0,8
4,2020-01-19,170.05,509.2,0,11
4,2020-01-20,245.89,696.0,0,12
4,2020-01-21,222.75,748.2,0,9
4,2020-01-22,207.35,615.0,0,11
4,2020-01-23,137.78,471.75,0,15
4,2020-01-24,164.32,506.85,0,11
4,2020-01-25,104.97,420.0,0,10
4,2020-01-26,153.52,602.01,0,10
4,2020-01-27,193.55,560.59,0,10
4,2020-01-28,124.97,407.5,0,7
4,2020-01-29,177.9,678.5,0,14
4,2020-01-30,161.02,488.0,0,8
4,2020-01-31,169.23000000000002,690.0,0,11
5,2020-01-01,15993.16,65693.89,0,3768
5,2020-01-02,7627.6,33619.6,0,1732
5,2020-01-03,9023.68,39921.69,0,1987
5,2020-01-04,7025.2,31688.37,0,1784
5,2020-01-05,7880.25,36670.1,0,2023
5,2020-01-06,11091.36,52572.63,0,2378
5,2020-01-07,13171.8,60552.27,0,2794
5,2020-01-08,12416.66,56239.98,0,2690
5,2020-01-09,13014.68,58605.35,0,2828
5,2020-01-10,13551.64,63306.49,0,2980
5,2020-01-11,10011.72,46110.0,0,2549
5,2020-01-12,11815.42,54474.05,0,2742
5,2020-01-13,8638.68,39479.97,0,1974
5,2020-01-14,8417.47,40179.12,0,2074
5,2020-01-15,9049.59,42539.22,0,2194
5,2020-01-16,9882.26,44215.21,0,2376
5,2020-01-17,9824.74,43670.67,0,2396
5,2020-01-18,7481.36,33381.57,0,1980
5,2020-01-19,8024.9,35767.22,0,2059
5,2020-01-20,4899.78,22890.98,0,1297
5,2020-01-21,8816.55,42849.37,0,2135
5,2020-01-22,8452.32,39273.08,0,2081
5,2020-01-23,9722.72,42515.25,0,2308
5,2020-01-24,10053.04,44210.17,0,2381
5,2020-01-25,7841.66,34331.65,0,2084
5,2020-01-26,8728.25,38216.96,0,2179
5,2020-01-27,7878.91,36553.56,0,1909
5,2020-01-28,218863.38,39135.94,0,2059
5,2020-01-29,9395.68,43496.64,0,2320
5,2020-01-30,10324.33,46676.71,0,2550
5,2020-01-31,10677.59,47412.76,0,2552
