PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
2,2023-11-30,1326.6,7590.16,0,235
3,2023-11-01,298398.11,1832510.55,0,114085
3,2023-11-02,273123.49,1934881.54,0,115798
3,2023-11-03,260057.63,1766437.41,0,109261
3,2023-11-04,302146.61,1830460.52,0,113357
3,2023-11-05,243270.02,1539379.05,0,94766
3,2023-11-06,224293.92,1469802.79,0,89186
3,2023-11-07,260285.86,1598658.46,0,100791
3,2023-11-08,283786.52,1847619.54,0,112038
3,2023-11-09,349985.71,1986051.79,0,115606
3,2023-11-10,262897.96,1816638.23,0,112662
3,2023-11-11,261210.8,1840088.18,0,114087
3,2023-11-12,238684.52,1505582.71,0,94605
3,2023-11-13,209991.06,1381365.78,0,88782
3,2023-11-14,379893.33,1673246.72,0,105082
3,2023-11-15,312790.63,1850639.88,0,112080
3,2023-11-16,286700.95,1940917.25,0,117829
3,2023-11-17,262239.26,1808542.16,0,109236
3,2023-11-18,307849.02999999997,1819230.31,0,116981
3,2023-11-19,226419.96,1373408.36,0,87717
3,2023-11-20,247766.12,1376818.62,0,87890
3,2023-11-21,259813.34,1689132.34,0,100691
3,2023-11-22,184852.22,1293797.55,0,81520
3,2023-11-23,186119.41,882022.67,0,58178
3,2023-11-24,159419.13,1028839.23,0,68912
3,2023-11-25,184529.09,1197205.39,0,76498
3,2023-11-26,171036.97,1078046.45,0,69606
3,2023-11-27,185245.77,1209911.18,0,79715
3,2023-11-28,272552.11,1649299.65,0,105531
3,2023-11-29,320768.8,1731632.29,0,102485
3,2023-11-30,337159.37,1901444.02,0,111477
4,2023-11-01,20.580000000000002,184.2,0,7
4,2023-11-02,0.09,151.28,0,3
4,2023-11-03,139.25,568.21,0,5
4,2023-11-04,3.5999999999999996,238.6,0,4
4,2023-11-05,1.96,158.9,0,10
4,2023-11-07,0.0,150.0,0,2
4,2023-11-08,0.0,263.5,0,3
4,2023-11-09,0.21000000000000002,66.5,0,3
4,2023-11-12,0.51,19.4,0,4
4,2023-11-14,15.6,66.7,0,1
4,2023-11-15,22.0,173.7,0,2
4,2023-11-16,0.91,232.0,0,4
4,2023-11-17,0.34,3.7,0,1
4,2023-11-18,28.75,253.0,0,6
4,2023-11-19,0.0,233.0,0,3
4,2023-11-20,3.4299999999999997,3.0,0,3
4,2023-11-22,0.29,3.7,0,1
4,2023-11-23,2.4,13.5,0,1
4,2023-11-24,4.71,22.6,0,1
4,2023-11-26,0.0,50.0,0,1
4,2023-11-27,0.4,11.98,0,2
4,2023-11-28,0.0,100.0,0,1
4,2023-11-29,39.83,154.8,0,5
4,2023-11-30,0.22,3.7,0,1
5,2023-11-01,35942.36,21031.32,0,748
5,2023-11-02,3999.08,23548.93,0,797
5,2023-11-03,3406.9,21006.11,0,797
5,2023-11-04,47124.71000000001,26111.41,0,1016
5,2023-11-05,3985.49,24232.15,0,882
5,2023-11-06,3669.48,21667.67,0,733
5,2023-11-07,3531.9,19425.21,0,659
5,2023-11-08,3552.66,20721.26,0,727
5,2023-11-09,39619.14,22270.01,0,776
5,2023-11-10,3423.1,19389.42,0,730
5,2023-11-11,4057.95,28058.23,0,1095
5,2023-11-12,3520.03,23439.03,0,945
5,2023-11-13,4274.96,23278.73,0,769
5,2023-11-14,3651.8,21276.44,0,758
5,2023-11-15,3762.17,21260.84,0,744
5,2023-11-16,4145.28,22604.01,0,770
5,2023-11-17,3816.73,21961.92,0,821
5,2023-11-18,3383.77,20179.57,0,837
5,2023-11-19,3870.87,21373.06,0,849
5,2023-11-20,3898.23,21874.13,0,747
5,2023-11-21,3998.79,23602.94,0,791
5,2023-11-22,3948.32,21624.59,0,709
5,2023-11-23,2055.08,13963.86,0,509
5,2023-11-24,1377.84,8383.68,0,326
5,2023-11-25,1885.98,11343.16,0,456
5,2023-11-26,3259.25,18558.79,0,645
5,2023-11-27,62929.399999999994,21517.99,0,717
5,2023-11-28,3118.55,17783.96,0,639
5,2023-11-29,3802.8,20904.8,0,709
5,2023-11-30,4143.0,23397.85,0,794
