PULocationID,Fecha,trip_distance,fare_amount,Es_verde,cantidad_viajes
1,2019-01-01,187375.17,564273.09,0,16637
1,2019-01-02,209000.84,639802.59,0,17734
1,2019-01-03,185711.36,575092.22,0,16163
1,2019-01-04,160581.88,496137.02,0,14352
1,2019-01-05,137656.4,420473.74,0,12223
1,2019-01-06,181678.74,553774.48,0,15662
1,2019-01-07,183806.29,571554.49,0,16047
1,2019-01-08,162148.08,506465.34,0,14450
1,2019-01-09,162317.63,506594.99,0,14503
1,2019-01-10,179540.58,558145.13,0,15784
1,2019-01-11,191958.33,597769.68,0,16722
1,2019-01-12,148679.91,454219.0,0,12974
1,2019-01-13,183271.94,563464.04,0,15749
1,2019-01-14,191925.36,601998.91,0,16747
1,2019-01-15,168295.04,538598.12,0,15317
1,2019-01-16,168989.31,541547.0,0,15313
1,2019-01-17,174704.87,557705.07,0,15961
1,2019-01-18,183549.96,584312.92,0,16497
1,2019-01-19,113965.42,352917.52,0,10533
1,2019-01-20,130190.17,395511.51,0,11668
1,2019-01-21,204297.44,614837.67,0,17113
1,2019-01-22,207673.51,652757.72,0,18264
1,2019-01-23,169593.45,534750.25,0,15200
1,2019-01-24,175364.31,556076.35,0,15754
1,2019-01-25,186361.73,586748.5,0,16581
1,2019-01-26,126320.31,394939.07,0,11928
1,2019-01-27,184635.95,566134.87,0,16114
1,2019-01-28,190434.66,596393.74,0,16741
1,2019-01-29,154262.97,487401.4,0,14016
1,2019-01-30,144677.27,454718.28,0,13067
1,2019-01-31,166921.84,532015.25,0,15299
2,2019-01-01,3715.41,12876.07,0,612
2,2019-01-02,3829.58,14457.68,0,533
2,2019-01-03,4906.08,17381.62,0,659
2,2019-01-04,4900.01,17552.420000000002,0,665
2,2019-01-05,3048.98,11033.41,0,465
2,2019-01-06,4233.2,15084.45,0,652
2,2019-01-07,4260.44,15537.99,0,585
2,2019-01-08,5073.31,18597.16,0,625
2,2019-01-09,5031.56,18056.87,0,635
2,2019-01-10,4944.92,17876.81,0,642
2,2019-01-11,4942.88,17597.49,0,655
2,2019-01-12,3567.38,12620.9,0,505
2,2019-01-13,3290.6,12105.75,0,540
2,2019-01-14,4690.46,17449.79,0,642
2,2019-01-15,4915.03,17565.33,0,604
2,2019-01-16,5005.58,18215.16,0,685
2,2019-01-17,4785.33,18027.7,0,639
2,2019-01-18,4577.37,16622.23,0,624
2,2019-01-19,3402.42,11966.19,0,486
2,2019-01-20,2557.2,9843.47,0,392
2,2019-01-21,2347.51,7688.4,0,313
2,2019-01-22,4603.68,16710.03,0,582
2,2019-01-23,4172.31,15529.26,0,577
2,2019-01-24,4573.02,16991.38,0,613
2,2019-01-25,4860.6,18717.75,0,722
2,2019-01-26,2837.78,10700.19,0,472
2,2019-01-27,3603.37,13226.49,0,528
2,2019-01-28,4599.23,16576.62,0,632
2,2019-01-29,4962.85,17663.43,0,636
2,2019-01-30,4289.31,15272.19,0,568
2,2019-01-31,4091.71,14791.24,0,568
3,2019-01-01,449105.73,1884413.26,0,164495
3,2019-01-02,407392.0,1859557.45,0,174097
3,2019-01-03,453536.82,2128901.33,0,199959
3,2019-01-04,479624.74,2254580.66,0,213507
3,2019-01-05,473641.95,2189340.73,0,217358
3,2019-01-06,437892.34,1928975.47,0,185955
3,2019-01-07,445568.54,2107021.33,0,204476
3,2019-01-08,474480.8,2277378.91,0,215466
3,2019-01-09,514396.59,2484596.9,0,232930
3,2019-01-10,559513.63,2751004.6,0,255799
3,2019-01-11,569474.76,3464729.67,0,264241
3,2019-01-12,524044.86,2518318.9,0,242358
3,2019-01-13,461204.46,2070994.1,0,202898
3,2019-01-14,471857.36,2304965.58,0,218939
3,2019-01-15,541564.97,2626704.24,0,242473
3,2019-01-16,567645.53,2738900.79,0,247376
3,2019-01-17,583817.47,2870158.21,0,257878
3,2019-01-18,551348.53,2627595.12,0,241352
3,2019-01-19,478972.24,2255129.81,0,217957
3,2019-01-20,405949.08,1800824.59,0,184834
3,2019-01-21,356975.56,1615553.05,0,168664
3,2019-01-22,484901.5,2404080.3,0,227060
3,2019-01-23,527372.79,2991837.65,0,236758
3,2019-01-24,561528.76,2876652.85,0,258028
3,2019-01-25,593664.91,2926370.79,0,265796
3,2019-01-26,547066.88,2640839.88,0,249825
3,2019-01-27,472796.08,2111981.19,0,196523
3,2019-01-28,470344.57,2254954.91,0,215354
3,2019-01-29,510187.79,2532720.26,0,236700
3,2019-01-30,544376.92,2694390.28,0,253603
3,2019-01-31,569917.75,2819135.5,0,257852
4,2019-01-01,238.04,957.0600000000001,0,15
4,2019-01-02,111.37,444.5,0,8
4,2019-01-03,173.52,519.29,0,12
4,2019-01-04,315.7,1023.86,0,19
4,2019-01-05,84.84,248.0,0,7
4,2019-01-06,89.67,491.21,0,7
4,2019-01-07,159.57,573.5,0,11
4,2019-01-08,156.66,503.87,0,10
4,2019-01-09,152.51,450.78999999999996,0,10
4,2019-01-10,195.43,666.36,0,11
4,2019-01-11,246.45,805.34,0,24
4,2019-01-12,105.75,304.1,0,7
4,2019-01-13,85.19,348.5,0,7
4,2019-01-14,140.05,428.08,0,12
4,2019-01-15,194.25,704.16,0,13
4,2019-01-16,89.09,450.52,0,9
4,2019-01-17,185.11,717.86,0,14
4,2019-01-18,123.85,439.39,0,11
4,2019-01-19,33.839999999999996,173.51,0,9
4,2019-01-20,178.35999999999999,814.3199999999999,0,14
4,2019-01-21,151.35000000000002,501.5,0,8
4,2019-01-22,129.73,493.44000000000005,0,13
4,2019-01-23,102.62,308.0,0,9
4,2019-01-24,164.9,584.22,0,13
4,2019-01-25,134.17000000000002,398.48,0,10
4,2019-01-26,158.12,488.15,0,17
4,2019-01-27,116.67,533.0,0,15
4,2019-01-28,159.38,545.5,0,12
4,2019-01-29,68.44,347.49,0,6
4,2019-01-30,129.03,660.1899999999999,0,16
4,2019-01-31,140.14000000000001,425.45,0,12
5,2019-01-01,20577.37,77198.05,0,4328
5,2019-01-02,13179.81,50759.06,0,2539
5,2019-01-03,15685.66,59595.23,0,2926
5,2019-01-04,14810.79,57030.340000000004,0,2930
5,2019-01-05,9848.85,39102.78,0,2515
5,2019-01-06,12919.82,49537.36,0,2869
5,2019-01-07,14020.8,54355.95,0,2635
5,2019-01-08,14563.74,56251.76,0,2830
5,2019-01-09,16034.64,62707.58,0,3169
5,2019-01-10,16475.51,65225.3,0,3336
5,2019-01-11,16282.09,64789.15,0,3386
5,2019-01-12,12430.14,48763.48,0,3045
5,2019-01-13,12621.24,47897.62,0,2875
5,2019-01-14,13257.5,51753.05,0,2646
5,2019-01-15,15671.09,60320.94,0,2979
5,2019-01-16,15882.67,62157.62,0,3293
5,2019-01-17,16569.33,66036.35,0,3364
5,2019-01-18,15703.03,62056.63,0,3256
5,2019-01-19,11642.32,45050.94,0,2813
5,2019-01-20,9090.97,35587.92,0,2328
5,2019-01-21,7521.95,28494.0,0,1642
5,2019-01-22,13853.41,53875.42,0,2689
5,2019-01-23,15512.67,59893.86,0,2995
5,2019-01-24,14843.17,59249.18,0,3218
5,2019-01-25,17003.99,67678.09,0,3520
5,2019-01-26,13350.94,52631.99,0,3231
5,2019-01-27,13363.1,51548.98,0,3027
5,2019-01-28,13596.36,52773.61,0,2584
5,2019-01-29,15229.54,59612.74,0,2953
5,2019-01-30,14638.61,57501.46,0,3105
5,2019-01-31,13783.36,54341.11,0,2870
